Date,VZ,DOW
1999-02-10,52.104511,9177.309570
1999-02-11,52.104511,9363.459961
1999-02-12,51.992096,9274.889648
1999-02-16,52.048306,9297.030273
1999-02-17,51.542435,9195.469727
1999-02-18,52.554173,9298.629883
1999-02-19,51.65485,9339.950195
1999-02-22,54.015572,9552.679688
1999-02-23,51.430019,9544.419922
1999-02-24,52.666588,9399.669922
1999-02-25,51.879681,9366.339844
1999-02-26,51.823475,9306.580078
1999-03-01,50.193451,9324.780273
1999-03-02,49.013092,9297.610352
1999-03-03,49.125507,9275.879883
1999-03-04,49.125507,9467.400391
1999-03-05,49.74379,9736.080078
1999-03-08,49.125507,9727.610352
1999-03-09,49.069298,9693.759766
1999-03-10,48.675846,9772.839844
1999-03-11,49.518959,9897.440430
1999-03-12,49.631374,9876.349609
1999-03-15,49.294128,9958.769531
1999-03-16,49.518959,9930.469727
1999-03-17,48.675846,9879.410156
1999-03-18,48.732052,9997.620117
1999-03-19,47.720314,9903.549805
1999-03-22,47.664104,9890.509766
1999-03-23,45.865459,9671.830078
1999-03-24,47.158237,9666.839844
1999-03-25,46.989613,9836.389648
1999-03-26,46.258915,9822.240234
1999-03-29,47.102028,10006.780273
1999-03-30,47.326859,9913.259766
1999-03-31,46.483746,9786.160156
1999-04-01,46.539951,9832.509766
1999-04-05,46.652367,10007.330078
1999-04-06,47.326859,9963.490234
1999-04-07,48.338596,10085.309570
1999-04-08,49.631374,10197.700195
1999-04-09,50.24966,10173.839844
1999-04-12,50.474491,10339.509766
1999-04-13,49.687584,10395.009766
1999-04-14,49.74379,10411.660156
1999-04-15,51.317604,10462.719727
1999-04-16,52.273136,10493.889648
1999-04-19,52.329342,10440.530273
1999-04-20,51.148983,10448.549805
1999-04-21,52.610382,10581.419922
1999-04-22,52.048306,10727.179688
1999-04-23,53.397289,10689.669922
1999-04-26,51.65485,10718.589844
1999-04-27,53.172459,10831.709961
1999-04-28,52.329342,10845.450195
1999-04-29,52.891418,10878.379883
1999-04-30,51.823475,10789.040039
1999-05-03,54.071781,11014.690430
1999-05-04,51.598644,10886.110352
1999-05-05,52.497967,10955.410156
1999-05-06,50.24966,10946.820313
1999-05-07,52.329342,11031.589844
1999-05-10,50.081036,11007.250000
1999-05-11,52.216927,11026.150391
1999-05-12,51.092773,11000.370117
1999-05-13,52.610382,11107.190430
1999-05-14,50.362076,10913.320313
1999-05-17,52.610382,10853.469727
1999-05-18,50.24966,10836.950195
1999-05-19,51.598644,10887.389648
1999-05-20,49.912415,10866.740234
1999-05-21,49.912415,10829.280273
1999-05-24,49.96862,10654.669922
1999-05-25,49.631374,10531.089844
1999-05-26,50.193451,10702.160156
1999-05-27,48.619637,10466.929688
1999-05-28,49.237923,10559.740234
1999-06-01,49.350338,10596.259766
1999-06-02,49.125507,10577.889648
1999-06-03,48.900677,10663.690430
1999-06-04,49.575169,10799.839844
1999-06-07,49.856205,10909.379883
1999-06-08,51.205189,10765.639648
1999-06-09,51.261398,10690.290039
1999-06-10,51.542435,10621.269531
1999-06-11,51.542435,10490.509766
1999-06-14,54.746273,10563.330078
1999-06-15,53.453495,10594.990234
1999-06-16,53.734535,10784.950195
1999-06-17,54.521442,10841.629883
1999-06-18,54.802479,10855.559570
1999-06-21,54.802479,10815.980469
1999-06-22,54.127987,10721.629883
1999-06-23,53.734535,10666.860352
1999-06-24,53.060043,10534.830078
1999-06-25,53.846951,10552.559570
1999-06-28,52.835213,10655.150391
1999-06-29,54.352818,10815.349609
1999-06-30,58.793224,10970.799805
1999-07-01,56.994579,11066.419922
1999-07-02,56.207672,11139.240234
1999-07-06,56.207672,11135.120117
1999-07-07,57.50045,11187.360352
1999-07-08,56.151466,11126.889648
1999-07-09,56.263882,11193.700195
1999-07-12,56.601128,11200.980469
1999-07-13,55.982841,11175.019531
1999-07-14,57.331825,11148.099609
1999-07-15,58.90564,11186.410156
1999-07-16,59.636341,11209.839844
1999-07-19,59.369354,11187.679688
1999-07-20,58.624603,10996.129883
1999-07-21,58.90564,11002.780273
1999-07-22,58.624603,10969.219727
1999-07-23,58.849434,10910.959961
1999-07-26,58.174942,10863.160156
1999-07-27,57.837696,10979.040039
1999-07-28,58.624603,10972.070313
1999-07-29,58.680809,10791.290039
1999-07-30,57.556656,10655.150391
1999-08-02,58.455978,10645.959961
1999-08-03,57.556656,10677.309570
1999-08-04,56.207672,10674.769531
1999-08-05,58.062527,10793.820313
1999-08-06,57.50045,10714.030273
1999-08-09,57.556656,10707.700195
1999-08-10,56.825958,10655.150391
1999-08-11,55.53318,10787.799805
1999-08-12,55.870426,10789.389648
1999-08-13,57.725281,10973.650391
1999-08-16,58.118732,11046.790039
1999-08-17,58.793224,11117.080078
1999-08-18,58.062527,10991.379883
1999-08-19,55.982841,10963.839844
1999-08-20,54.914894,11100.610352
1999-08-23,55.870426,11299.759766
1999-08-24,56.544918,11283.299805
1999-08-25,57.444241,11326.040039
1999-08-26,58.737019,11198.450195
1999-08-27,57.21941,11090.169922
1999-08-30,55.645596,10914.129883
1999-08-31,55.139725,10829.280273
1999-09-01,55.982841,10937.879883
1999-09-02,55.420765,10843.209961
1999-09-03,57.331825,11078.450195
1999-09-07,57.669071,11034.129883
1999-09-08,57.893902,11036.339844
1999-09-09,56.263882,11079.400391
1999-09-10,56.207672,11028.429688
1999-09-13,57.781487,11030.330078
1999-09-14,57.725281,10910.330078
1999-09-15,56.769749,10801.419922
1999-09-16,57.556656,10737.459961
1999-09-17,58.006317,10803.629883
1999-09-20,57.21941,10823.900391
1999-09-21,58.062527,10598.469727
1999-09-22,60.367039,10524.070313
1999-09-23,58.568394,10318.589844
1999-09-24,57.893902,10279.330078
1999-09-27,59.018055,10303.389648
1999-09-28,60.367039,10275.530273
1999-09-29,59.18668,10213.480469
1999-09-30,60.535664,10336.950195
1999-10-01,59.692547,10273.000000
1999-10-04,62.50293,10401.230469
1999-10-05,58.961849,10400.589844
1999-10-06,59.973587,10588.339844
1999-10-07,59.748756,10537.049805
1999-10-08,60.198418,10649.759766
1999-10-11,59.18668,10648.179688
1999-10-12,57.612865,10417.059570
1999-10-13,58.006317,10232.160156
1999-10-14,56.994579,10286.610352
1999-10-15,57.444241,10019.709961
1999-10-18,58.793224,10116.280273
1999-10-19,57.50045,10204.929688
1999-10-20,57.388035,10392.360352
1999-10-21,57.050789,10297.690430
1999-10-22,56.657333,10470.250000
1999-10-25,56.488712,10349.929688
1999-10-26,55.81422,10302.129883
1999-10-27,56.544918,10394.889648
1999-10-28,58.118732,10622.530273
1999-10-29,58.399773,10729.860352
1999-11-01,57.950111,10648.509766
1999-11-02,56.657333,10581.839844
1999-11-03,57.106995,10609.059570
1999-11-04,56.320087,10639.639648
1999-11-05,56.039051,10704.480469
1999-11-08,57.950111,10718.849609
1999-11-09,56.544918,10617.320313
1999-11-10,57.21941,10597.740234
1999-11-11,57.106995,10595.299805
1999-11-12,56.544918,10769.320313
1999-11-15,56.994579,10760.750000
1999-11-16,57.950111,10932.330078
1999-11-17,58.624603,10883.089844
1999-11-18,57.556656,11035.700195
1999-11-19,58.287357,11003.889648
1999-11-22,57.177254,11089.519531
1999-11-23,55.645596,10995.629883
1999-11-24,55.870426,11008.169922
1999-11-26,56.544918,10988.910156
1999-11-29,56.320087,10947.919922
1999-11-30,57.359928,10877.809570
1999-12-01,57.950111,10998.389648
1999-12-02,58.301407,11039.059570
1999-12-03,59.355301,11286.179688
1999-12-06,57.893902,11225.009766
1999-12-07,57.556656,11106.650391
1999-12-08,57.598812,11068.120117
1999-12-09,57.893902,11134.790039
1999-12-10,56.882164,11224.700195
1999-12-13,58.737019,11192.589844
1999-12-14,58.287357,11160.169922
1999-12-15,58.174942,11225.320313
1999-12-16,57.837696,11244.889648
1999-12-17,58.399773,11257.429688
1999-12-20,58.343563,11144.269531
1999-12-21,58.961849,11200.540039
1999-12-22,58.006317,11203.599609
1999-12-23,57.50045,11405.759766
1999-12-27,54.071781,11391.080078
1999-12-28,55.926636,11476.709961
1999-12-29,55.53318,11484.660156
1999-12-30,55.30835,11452.860352
1999-12-31,55.364555,11497.120117
2000-01-03,53.903156,11357.509766
2000-01-04,52.160721,10997.929688
2000-01-05,53.903156,11122.650391
2000-01-06,53.284874,11253.259766
2000-01-07,52.891418,11522.559570
2000-01-10,52.610382,11572.200195
2000-01-11,52.118565,11511.080078
2000-01-12,50.362076,11551.099609
2000-01-13,49.96862,11582.429688
2000-01-14,50.643112,11722.980469
2000-01-18,52.835213,11560.719727
2000-01-19,51.823475,11489.360352
2000-01-20,51.992096,11351.299805
2000-01-21,54.015572,11251.709961
2000-01-24,54.071781,11008.169922
2000-01-25,52.610382,11029.889648
2000-01-26,51.93589,11032.990234
2000-01-27,52.385551,11028.019531
2000-01-28,51.823475,10738.870117
2000-01-31,55.701805,10940.530273
2000-02-01,53.56591,11041.049805
2000-02-02,53.34108,11003.200195
2000-02-03,52.554173,11013.440430
2000-02-04,52.666588,10963.799805
2000-02-07,53.734535,10905.790039
2000-02-08,53.060043,10957.599609
2000-02-09,51.992096,10699.160156
2000-02-10,51.317604,10643.629883
2000-02-11,50.362076,10425.209961
2000-02-14,49.74379,10519.839844
2000-02-15,48.788261,10718.089844
2000-02-16,49.518959,10561.410156
2000-02-17,48.338596,10514.570313
2000-02-18,46.652367,10219.519531
2000-02-22,46.989613,10304.839844
2000-02-23,45.190968,10225.730469
2000-02-24,43.167492,10092.629883
2000-02-25,42.77404,9862.120117
2000-02-28,44.853722,10038.650391
2000-02-29,44.010609,10128.309570
2000-03-01,49.406544,10137.929688
2000-03-02,49.687584,10164.919922
2000-03-03,49.74379,10367.200195
2000-03-06,51.261398,10170.500000
2000-03-07,50.02483,9796.030273
2000-03-08,50.811737,9856.530273
2000-03-09,52.722797,10010.730469
2000-03-10,51.542435,9928.820313
2000-03-13,51.430019,9947.129883
2000-03-14,50.418282,9811.240234
2000-03-15,50.418282,10131.410156
2000-03-16,52.048306,10630.599609
2000-03-17,53.228664,10595.230469
2000-03-20,53.172459,10680.240234
2000-03-21,52.947628,10907.339844
2000-03-22,52.048306,10866.700195
2000-03-23,53.62212,11119.860352
2000-03-24,53.509705,11112.719727
2000-03-27,54.521442,11025.849609
2000-03-28,54.409027,10936.110352
2000-03-29,55.758011,11018.719727
2000-03-30,55.083519,10980.250000
2000-03-31,54.971104,10921.919922
2000-04-03,56.713543,11221.929688
2000-04-04,57.331825,11164.839844
2000-04-05,56.825958,11033.919922
2000-04-06,58.624603,11114.269531
2000-04-07,58.118732,11111.480469
2000-04-10,56.825958,11186.559570
2000-04-11,57.612865,11287.080078
2000-04-12,57.893902,11125.129883
2000-04-13,56.713543,10923.549805
2000-04-14,54.971104,10305.769531
2000-04-17,54.521442,10582.509766
2000-04-18,54.577648,10767.419922
2000-04-19,55.53318,10674.959961
2000-04-20,54.184196,10844.049805
2000-04-24,55.701805,10906.099609
2000-04-25,56.601128,11124.820313
2000-04-26,55.30835,10945.500000
2000-04-27,53.959366,10888.099609
2000-04-28,53.959366,10733.910156
2000-05-01,52.160721,10811.780273
2000-05-02,49.462753,10731.120117
2000-05-03,49.856205,10480.129883
2000-05-04,48.394806,10412.490234
2000-05-05,48.507221,10577.860352
2000-05-08,48.984985,10603.629883
2000-05-09,48.535324,10536.750000
2000-05-10,48.226181,10367.780273
2000-05-11,49.223869,10545.969727
2000-05-12,47.664104,10609.370117
2000-05-15,49.518959,10807.780273
2000-05-16,49.687584,10934.570313
2000-05-17,48.788261,10769.740234
2000-05-18,48.451012,10777.280273
2000-05-19,47.326859,10626.849609
2000-05-22,47.045822,10542.549805
2000-05-23,45.696838,10422.269531
2000-05-24,46.37133,10535.349609
2000-05-25,45.528214,10323.919922
2000-05-26,46.483746,10299.240234
2000-05-30,47.270653,10527.129883
2000-05-31,47.551689,10522.330078
2000-06-01,48.127819,10652.200195
2000-06-02,48.226181,10794.759766
2000-06-05,47.664104,10815.299805
2000-06-06,48.619637,10735.570313
2000-06-07,48.619637,10812.860352
2000-06-08,49.125507,10668.719727
2000-06-09,48.507221,10614.059570
2000-06-12,48.394806,10564.209961
2000-06-13,49.856205,10621.839844
2000-06-14,51.598644,10687.950195
2000-06-15,50.867943,10714.820313
2000-06-16,49.518959,10449.299805
2000-06-19,51.261398,10557.839844
2000-06-20,51.65485,10435.160156
2000-06-21,51.092773,10497.740234
2000-06-22,52.329342,10376.120117
2000-06-23,51.598644,10404.750000
2000-06-26,49.912415,10542.990234
2000-06-27,48.226181,10504.459961
2000-06-28,47.312809,10527.790039
2000-06-29,46.315121,10398.040039
2000-06-30,45.696838,10447.889648
2000-07-03,49.462753,10560.669922
2000-07-05,48.956882,10483.599609
2000-07-06,48.394806,10481.469727
2000-07-07,49.799999,10635.980469
2000-07-10,49.181713,10646.580078
2000-07-11,47.270653,10727.190430
2000-07-12,46.877197,10783.759766
2000-07-13,46.315121,10788.709961
2000-07-14,44.516476,10812.750000
2000-07-17,44.516476,10804.269531
2000-07-18,43.898193,10739.919922
2000-07-19,42.268169,10696.080078
2000-07-20,39.795033,10843.870117
2000-07-21,43.167492,10733.559570
2000-07-24,43.841984,10685.120117
2000-07-25,43.673363,10699.969727
2000-07-26,42.268169,10516.480469
2000-07-27,42.268169,10586.129883
2000-07-28,42.268169,10511.169922
2000-07-31,42.043339,10521.980469
2000-08-01,43.111286,10606.950195
2000-08-02,43.055077,10687.530273
2000-08-03,43.167492,10706.580078
2000-08-04,42.211964,10767.750000
2000-08-07,43.055077,10867.009766
2000-08-08,38.221218,10976.889648
2000-08-09,36.310158,10905.830078
2000-08-10,37.883972,10908.759766
2000-08-11,37.321896,11027.799805
2000-08-14,38.221218,11176.139648
2000-08-15,37.771557,11067.000000
2000-08-16,37.546726,11008.389648
2000-08-17,36.647404,11055.639648
2000-08-18,38.165009,11046.480469
2000-08-21,38.502254,11079.809570
2000-08-22,37.546726,11139.150391
2000-08-23,36.422573,11144.650391
2000-08-24,37.434311,11182.740234
2000-08-25,38.783295,11192.629883
2000-08-28,39.401577,11252.839844
2000-08-29,38.558464,11215.099609
2000-08-30,39.795033,11103.009766
2000-08-31,39.13459,11215.099609
2000-09-01,39.626408,11238.780273
2000-09-05,39.120541,11260.610352
2000-09-06,38.333633,11310.639648
2000-09-07,39.232956,11259.870117
2000-09-08,39.851238,11220.650391
2000-09-11,40.52573,11195.490234
2000-09-12,40.357109,11233.230469
2000-09-13,39.008125,11182.179688
2000-09-14,39.120541,11087.469727
2000-09-15,40.019863,10927.000000
2000-09-18,39.008125,10808.519531
2000-09-19,39.289162,10789.290039
2000-09-20,37.771557,10687.919922
2000-09-21,37.097065,10765.519531
2000-09-22,39.064331,10847.370117
2000-09-25,38.783295,10808.150391
2000-09-26,39.008125,10631.320313
2000-09-27,39.064331,10628.360352
2000-09-28,42.493,10824.059570
2000-09-29,43.560947,10650.919922
2000-10-02,42.605415,10700.129883
2000-10-03,42.830246,10719.740234
2000-10-04,44.46027,10784.480469
2000-10-05,46.652367,10724.919922
2000-10-06,45.303383,10596.540039
2000-10-09,44.628891,10568.429688
2000-10-10,43.673363,10524.400391
2000-10-11,41.762302,10413.790039
2000-10-12,41.312637,10034.580078
2000-10-13,41.818508,10192.179688
2000-10-16,41.762302,10238.799805
2000-10-17,43.504738,10089.709961
2000-10-18,42.998871,9975.019531
2000-10-19,43.223701,10142.980469
2000-10-20,43.560947,10226.589844
2000-10-23,44.685101,10271.719727
2000-10-24,45.134762,10393.070313
2000-10-25,44.853722,10326.480469
2000-10-26,45.865459,10380.120117
2000-10-27,47.720314,10590.620117
2000-10-30,49.799999,10835.769531
2000-10-31,51.992096,10971.139648
2000-11-01,50.137245,10899.469727
2000-11-02,51.93589,10880.509766
2000-11-03,51.261398,10817.950195
2000-11-06,49.96862,10977.209961
2000-11-07,49.406544,10952.179688
2000-11-08,49.518959,10907.059570
2000-11-09,50.362076,10834.250000
2000-11-10,50.755527,10602.950195
2000-11-13,51.205189,10517.250000
2000-11-14,50.137245,10681.059570
2000-11-15,48.732052,10707.599609
2000-11-16,48.394806,10656.030273
2000-11-17,46.652367,10629.870117
2000-11-20,46.989613,10462.650391
2000-11-21,47.158237,10494.500000
2000-11-22,47.664104,10399.320313
2000-11-24,47.439274,10470.230469
2000-11-27,48.282391,10546.070313
2000-11-28,49.462753,10507.580078
2000-11-29,50.193451,10629.110352
2000-11-30,50.530697,10414.490234
2000-12-01,50.418282,10373.540039
2000-12-04,51.261398,10560.950195
2000-12-05,51.93589,10898.719727
2000-12-06,52.835213,10664.379883
2000-12-07,52.048306,10617.360352
2000-12-08,50.530697,10712.910156
2000-12-11,49.575169,10725.799805
2000-12-12,49.799999,10768.269531
2000-12-13,51.767265,10794.440430
2000-12-14,51.036568,10674.990234
2000-12-15,49.74379,10434.959961
2000-12-18,50.193451,10645.419922
2000-12-19,46.652367,10584.370117
2000-12-20,45.078552,10318.929688
2000-12-21,43.898193,10487.290039
2000-12-22,43.279907,10635.559570
2000-12-26,44.741306,10692.440430
2000-12-27,45.472008,10803.160156
2000-12-28,44.010609,10868.759766
2000-12-29,45.078552,10787.990234
2001-01-02,45.190968,10646.150391
2001-01-03,47.77652,10945.750000
2001-01-04,49.181713,10912.410156
2001-01-05,49.069298,10662.009766
2001-01-08,48.788261,10621.349609
2001-01-09,49.912415,10572.549805
2001-01-10,50.530697,10604.269531
2001-01-11,50.137245,10609.549805
2001-01-12,49.912415,10525.379883
2001-01-16,48.900677,10652.660156
2001-01-17,48.507221,10584.339844
2001-01-18,50.137245,10678.280273
2001-01-19,49.799999,10587.589844
2001-01-22,48.507221,10578.240234
2001-01-23,48.394806,10649.809570
2001-01-24,46.652367,10646.969727
2001-01-25,46.034084,10729.519531
2001-01-26,46.652367,10659.980469
2001-01-29,47.915916,10702.190430
2001-01-30,48.464504,10881.200195
2001-01-31,49.417786,10887.360352
2001-02-01,49.462753,10983.629883
2001-02-02,46.764782,10864.099609
2001-02-05,47.214443,10965.849609
2001-02-06,48.923157,10957.419922
2001-02-07,47.619141,10946.719727
2001-02-08,47.799004,10880.549805
2001-02-09,47.205452,10781.450195
2001-02-12,48.068802,10946.769531
2001-02-13,48.743294,10903.320313
2001-02-14,46.944649,10795.410156
2001-02-15,46.863708,10891.019531
2001-02-16,47.23243,10799.820313
2001-02-20,46.270157,10730.879883
2001-02-21,44.066814,10526.580078
2001-02-22,44.066814,10526.809570
2001-02-23,44.174732,10441.900391
2001-02-26,45.820496,10642.530273
2001-02-27,45.73056,10636.879883
2001-02-28,44.516476,10495.280273
2001-03-01,43.563194,10450.139648
2001-03-02,44.525471,10466.309570
2001-03-05,43.284405,10562.299805
2001-03-06,43.27541,10591.219727
2001-03-07,42.951656,10729.599609
2001-03-08,44.291645,10858.250000
2001-03-09,42.93367,10644.620117
2001-03-12,42.681858,10208.250000
2001-03-13,44.228695,10290.799805
2001-03-14,42.178238,9973.459961
2001-03-15,43.21246,10031.280273
2001-03-16,42.564945,9823.410156
2001-03-19,43.958897,9959.110352
2001-03-20,42.304142,9720.759766
2001-03-21,41.467773,9487.000000
2001-03-22,41.368847,9389.480469
2001-03-23,42.223202,9504.780273
2001-03-26,43.167492,9687.530273
2001-03-27,45.065063,9947.540039
2001-03-28,42.439041,9785.349609
2001-03-29,43.347359,9799.059570
2001-03-30,44.336613,9878.780273
2001-04-02,43.752052,9777.929688
2001-04-03,42.807762,9485.709961
2001-04-04,43.976883,9515.419922
2001-04-05,44.516476,9918.049805
2001-04-06,44.471512,9791.089844
2001-04-09,45.190968,9845.150391
2001-04-10,45.901432,10102.740234
2001-04-11,45.370834,10013.469727
2001-04-12,46.836731,10126.940430
2001-04-16,46.764782,10158.559570
2001-04-17,47.574173,10216.730469
2001-04-18,47.89793,10615.830078
2001-04-19,48.113766,10693.709961
2001-04-20,47.718067,10579.849609
2001-04-23,47.583168,10532.230469
2001-04-24,47.493237,10454.339844
2001-04-25,49.62463,10625.200195
2001-04-26,49.903419,10692.349609
2001-04-27,50.092278,10810.049805
2001-04-30,49.525703,10734.969727
2001-05-01,50.982609,10898.339844
2001-05-02,51.171463,10876.679688
2001-05-03,50.182209,10796.650391
2001-05-04,50.182209,10951.240234
2001-05-07,51.108513,10935.169922
2001-05-08,50.002346,10883.509766
2001-05-09,48.40155,10866.980469
2001-05-10,48.032829,10910.440430
2001-05-11,47.924911,10821.309570
2001-05-14,48.437523,10877.330078
2001-05-15,48.563427,10872.969727
2001-05-16,49.372818,11215.919922
2001-05-17,48.32061,11248.580078
2001-05-18,48.707321,11301.740234
2001-05-21,49.165974,11337.919922
2001-05-22,48.950138,11257.240234
2001-05-23,48.293633,11105.509766
2001-05-24,48.491482,11122.419922
2001-05-25,48.536449,11005.370117
2001-05-29,49.04007,11039.139648
2001-05-30,48.563427,10872.639648
2001-05-31,49.327854,10911.940430
2001-06-01,49.228928,10990.410156
2001-06-04,49.822479,11061.519531
2001-06-05,49.912415,11175.839844
2001-06-06,48.950138,11070.240234
2001-06-07,47.933903,11090.740234
2001-06-08,48.113766,10977.000000
2001-06-11,48.392559,10922.089844
2001-06-12,48.878193,10948.379883
2001-06-13,48.203701,10871.620117
2001-06-14,47.97887,10690.129883
2001-06-15,47.169479,10623.639648
2001-06-18,46.935654,10645.379883
2001-06-19,46.854717,10596.669922
2001-06-20,47.430283,10647.330078
2001-06-21,47.843971,10715.429688
2001-06-22,47.259411,10604.589844
2001-06-25,46.584919,10504.219727
2001-06-26,47.664104,10472.480469
2001-06-27,47.03458,10434.839844
2001-06-28,48.212692,10566.209961
2001-06-29,48.113766,10502.400391
2001-07-02,48.896179,10593.719727
2001-07-03,49.444767,10571.110352
2001-07-05,48.563427,10479.860352
2001-07-06,47.906921,10252.679688
2001-07-09,48.563427,10299.400391
2001-07-10,49.642616,10175.639648
2001-07-11,50.218182,10241.019531
2001-07-12,49.867447,10478.990234
2001-07-13,49.687584,10539.059570
2001-07-16,50.272141,10472.120117
2001-07-17,50.784756,10606.389648
2001-07-18,50.550934,10569.830078
2001-07-19,51.405289,10610.000000
2001-07-20,50.478985,10576.650391
2001-07-23,49.462753,10424.419922
2001-07-24,48.61739,10241.120117
2001-07-25,50.20919,10405.669922
2001-07-26,50.550934,10455.629883
2001-07-27,50.478985,10416.669922
2001-07-30,50.380062,10401.719727
2001-07-31,48.698326,10522.809570
2001-08-01,50.12825,10510.009766
2001-08-02,49.013092,10551.179688
2001-08-03,48.275646,10512.780273
2001-08-06,47.906921,10401.309570
2001-08-07,48.17672,10458.740234
2001-08-08,47.709072,10293.500000
2001-08-09,47.439274,10298.559570
2001-08-10,48.500477,10416.250000
2001-08-13,48.239674,10415.910156
2001-08-14,48.275646,10412.169922
2001-08-15,47.574173,10345.950195
2001-08-16,47.933903,10392.519531
2001-08-17,47.214443,10240.780273
2001-08-20,47.933903,10320.070313
2001-08-21,47.933903,10174.139648
2001-08-22,47.250416,10276.900391
2001-08-23,46.764782,10229.150391
2001-08-24,46.863708,10423.169922
2001-08-27,46.180225,10382.349609
2001-08-28,45.478752,10222.030273
2001-08-29,44.966137,10090.900391
2001-08-30,45.172981,9919.580078
2001-08-31,44.966137,9949.750000
2001-09-04,44.921173,9997.490234
2001-09-05,44.831238,10033.269531
2001-09-06,44.102787,9840.839844
2001-09-07,44.111782,9605.849609
2001-09-10,45.595665,9605.509766
2001-09-17,44.786274,8920.700195
2001-09-18,46.494987,8903.400391
2001-09-19,48.473495,8759.129883
2001-09-20,47.888935,8376.209961
2001-09-21,45.550697,8235.809570
2001-09-24,46.764782,8603.860352
2001-09-25,48.518463,8659.969727
2001-09-26,48.329605,8567.389648
2001-09-27,48.203701,8681.419922
2001-09-28,48.662354,8847.559570
2001-10-01,49.732548,8836.830078
2001-10-02,50.092278,8950.589844
2001-10-03,49.336845,9123.780273
2001-10-04,49.417786,9060.879883
2001-10-05,48.977116,9119.769531
2001-10-08,49.004097,9067.940430
2001-10-09,48.968124,9052.440430
2001-10-10,48.653362,9240.860352
2001-10-11,47.529209,9410.450195
2001-10-12,47.03458,9344.160156
2001-10-15,46.95364,9347.620117
2001-10-16,46.854717,9384.230469
2001-10-17,47.349342,9232.969727
2001-10-18,46.854717,9163.219727
2001-10-19,47.079548,9204.110352
2001-10-22,46.009354,9377.030273
2001-10-23,44.840233,9340.080078
2001-10-24,45.056068,9345.620117
2001-10-25,45.137009,9462.900391
2001-10-26,45.514725,9545.169922
2001-10-29,45.137009,9269.500000
2001-10-30,44.336613,9121.980469
2001-10-31,44.795265,9075.139648
2001-11-01,45.991367,9263.900391
2001-11-02,46.180225,9323.540039
2001-11-05,46.045326,9441.030273
2001-11-06,45.370834,9591.120117
2001-11-07,44.831238,9554.370117
2001-11-08,44.912178,9587.519531
2001-11-09,45.128017,9608.000000
2001-11-12,44.516476,9554.370117
2001-11-13,43.967888,9750.950195
2001-11-14,44.291645,9823.610352
2001-11-15,45.73056,9872.389648
2001-11-16,45.235935,9866.990234
2001-11-19,44.876205,9976.459961
2001-11-20,44.246681,9901.379883
2001-11-21,44.057823,9834.679688
2001-11-23,44.066814,9959.709961
2001-11-26,43.931915,9982.750000
2001-11-27,43.167492,9872.599609
2001-11-28,43.032593,9711.860352
2001-11-29,42.681858,9829.419922
2001-11-30,42.268169,9851.559570
2001-12-03,42.690853,9763.959961
2001-12-04,43.149506,9893.839844
2001-12-05,43.302391,10114.290039
2001-12-06,43.671112,10099.139648
2001-12-07,43.041588,10049.459961
2001-12-10,43.446281,9921.450195
2001-12-11,43.041588,9888.370117
2001-12-12,42.600918,9894.809570
2001-12-13,42.744812,9766.450195
2001-12-14,42.448032,9811.150391
2001-12-17,43.491249,9891.969727
2001-12-18,43.21246,9998.389648
2001-12-19,43.572189,10070.490234
2001-12-20,43.410309,9985.179688
2001-12-21,42.403069,10035.339844
2001-12-24,42.448032,10035.339844
2001-12-26,42.448032,10088.139648
2001-12-27,43.536213,10131.309570
2001-12-28,43.410309,10136.990234
2001-12-31,42.681858,10021.570313
2002-01-02,43.608162,10073.400391
2002-01-03,45.056068,10172.139648
2002-01-04,45.514725,10259.740234
2002-01-07,45.235935,10197.049805
2002-01-08,44.786274,10150.549805
2002-01-09,43.958897,10094.089844
2002-01-10,44.399563,10067.860352
2002-01-11,44.696342,9987.530273
2002-01-14,45.244926,9891.419922
2002-01-15,45.047077,9924.150391
2002-01-16,44.066814,9712.269531
2002-01-17,44.80426,9850.040039
2002-01-18,43.976883,9771.849609
2002-01-22,43.43729,9713.799805
2002-01-23,44.201714,9730.959961
2002-01-24,43.257423,9796.070313
2002-01-25,43.014606,9840.080078
2002-01-28,43.311382,9865.750000
2002-01-29,42.106293,9618.240234
2002-01-30,41.278915,9762.860352
2002-01-31,41.683609,9920.000000
2002-02-01,41.90844,9907.259766
2002-02-04,41.009117,9687.089844
2002-02-05,40.478516,9685.429688
2002-02-06,39.030609,9653.389648
2002-02-07,40.019863,9625.440430
2002-02-08,40.649387,9744.240234
2002-02-11,40.946167,9884.780273
2002-02-12,40.7663,9863.740234
2002-02-13,40.739323,9989.669922
2002-02-14,40.955158,10001.990234
2002-02-15,41.018112,9903.040039
2002-02-19,41.108044,9745.139648
2002-02-20,41.917435,9941.169922
2002-02-21,39.974895,9834.679688
2002-02-22,40.739323,9968.150391
2002-02-25,41.98938,10145.709961
2002-02-26,42.277164,10115.259766
2002-02-27,42.394073,10127.580078
2002-02-28,42.088306,10106.129883
2002-03-01,43.698093,10368.860352
2002-03-04,43.104538,10586.820313
2002-03-05,42.627899,10433.410156
2002-03-06,43.248432,10574.290039
2002-03-07,42.789776,10525.370117
2002-03-08,41.944412,10572.490234
2002-03-11,42.286156,10611.240234
2002-03-12,42.681858,10632.349609
2002-03-13,43.050579,10501.849609
2002-03-14,43.032593,10517.139648
2002-03-15,42.897694,10607.230469
