Date,WMT,DOW
1999-10-29,56.3125,10729.860352
1999-11-01,56.25,10648.509766
1999-11-02,56.125,10581.839844
1999-11-03,55.75,10609.059570
1999-11-04,56,10639.639648
1999-11-05,58.0625,10704.480469
1999-11-08,58.5,10718.849609
1999-11-09,58,10617.320313
1999-11-10,57.125,10597.740234
1999-11-11,57.4375,10595.299805
1999-11-12,58.875,10769.320313
1999-11-15,58.9375,10760.750000
1999-11-16,59.875,10932.330078
1999-11-17,58.875,10883.089844
1999-11-18,59.375,11035.700195
1999-11-19,58.125,11003.889648
1999-11-22,56.75,11089.519531
1999-11-23,55.9375,10995.629883
1999-11-24,57.9375,11008.169922
1999-11-26,58.203125,10988.910156
1999-11-29,59,10947.919922
1999-11-30,57.625,10877.809570
1999-12-01,58.578125,10998.389648
1999-12-02,57.671875,11039.059570
1999-12-03,59.0625,11286.179688
1999-12-06,59.578125,11225.009766
1999-12-07,58,11106.650391
1999-12-08,58.65625,11068.120117
1999-12-09,62.25,11134.790039
1999-12-10,63.25,11224.700195
1999-12-13,68,11192.589844
1999-12-14,67.0625,11160.169922
1999-12-15,66.015625,11225.320313
1999-12-16,68.625,11244.889648
1999-12-17,65,11257.429688
1999-12-20,64.28125,11144.269531
1999-12-21,64.8125,11200.540039
1999-12-22,65.6875,11203.599609
1999-12-23,67.375,11405.759766
1999-12-27,69.4375,11391.080078
1999-12-28,69.3125,11476.709961
1999-12-29,67.375,11484.660156
1999-12-30,67.8125,11452.860352
1999-12-31,69.125,11497.120117
2000-01-03,66.8125,11357.509766
2000-01-04,64.3125,10997.929688
2000-01-05,63,11122.650391
2000-01-06,63.6875,11253.259766
2000-01-07,68.5,11522.559570
2000-01-10,67.25,11572.200195
2000-01-11,66.25,11511.080078
2000-01-12,65.0625,11551.099609
2000-01-13,65.125,11582.429688
2000-01-14,64.5,11722.980469
2000-01-18,65.5625,11560.719727
2000-01-19,64.0625,11489.360352
2000-01-20,63.375,11351.299805
2000-01-21,62.4375,11251.709961
2000-01-24,59.375,11008.169922
2000-01-25,61.125,11029.889648
2000-01-26,61.9375,11032.990234
2000-01-27,59.125,11028.019531
2000-01-28,55.125,10738.870117
2000-01-31,54.75,10940.530273
2000-02-01,58.6875,11041.049805
2000-02-02,58.375,11003.200195
2000-02-03,58.375,11013.440430
2000-02-04,56.3125,10963.799805
2000-02-07,55.75,10905.790039
2000-02-08,59.5,10957.599609
2000-02-09,57.8125,10699.160156
2000-02-10,57,10643.629883
2000-02-11,56.0625,10425.209961
2000-02-14,58.875,10519.839844
2000-02-15,58,10718.089844
2000-02-16,52.75,10561.410156
2000-02-17,48.375,10514.570313
2000-02-18,47.75,10219.519531
2000-02-22,48.125,10304.839844
2000-02-23,47,10225.730469
2000-02-24,47.875,10092.629883
2000-02-25,44.5,9862.120117
2000-02-28,46.1875,10038.650391
2000-02-29,48.75,10128.309570
2000-03-01,49,10137.929688
2000-03-02,50.5625,10164.919922
2000-03-03,52.625,10367.200195
2000-03-06,50.5,10170.500000
2000-03-07,47.5625,9796.030273
2000-03-08,48.3125,9856.530273
2000-03-09,48.9375,10010.730469
2000-03-10,47.9375,9928.820313
2000-03-13,47.6875,9947.129883
2000-03-14,47.75,9811.240234
2000-03-15,51.5,10131.410156
2000-03-16,54.625,10630.599609
2000-03-17,55.75,10595.230469
2000-03-20,55.125,10680.240234
2000-03-21,56.625,10907.339844
2000-03-22,55.375,10866.700195
2000-03-23,54,11119.860352
2000-03-24,55.5,11112.719727
2000-03-27,55.4375,11025.849609
2000-03-28,54.5,10936.110352
2000-03-29,58.75,11018.719727
2000-03-30,59,10980.250000
2000-03-31,56.5,10921.919922
2000-04-03,61.1875,11221.929688
2000-04-04,60,11164.839844
2000-04-05,58.25,11033.919922
2000-04-06,61.125,11114.269531
2000-04-07,61.5,11111.480469
2000-04-10,63.5625,11186.559570
2000-04-11,63.375,11287.080078
2000-04-12,62.4375,11125.129883
2000-04-13,60.0625,10923.549805
2000-04-14,55,10305.769531
2000-04-17,54,10582.509766
2000-04-18,53.875,10767.419922
2000-04-19,54.9375,10674.959961
2000-04-20,57.6875,10844.049805
2000-04-24,58.875,10906.099609
2000-04-25,59.6875,11124.820313
2000-04-26,58.75,10945.500000
2000-04-27,57.6875,10888.099609
2000-04-28,55.375,10733.910156
2000-05-01,57.9375,10811.780273
2000-05-02,57.625,10731.120117
2000-05-03,53.4375,10480.129883
2000-05-04,51,10412.490234
2000-05-05,51.3125,10577.860352
2000-05-08,52.375,10603.629883
2000-05-09,53,10536.750000
2000-05-10,56.6875,10367.780273
2000-05-11,56,10545.969727
2000-05-12,56.8125,10609.370117
2000-05-15,57,10807.780273
2000-05-16,58,10934.570313
2000-05-17,56.375,10769.740234
2000-05-18,57.9375,10777.280273
2000-05-19,57.0625,10626.849609
2000-05-22,57.375,10542.549805
2000-05-23,57.1875,10422.269531
2000-05-24,56.875,10535.349609
2000-05-25,55,10323.919922
2000-05-26,54,10299.240234
2000-05-30,53.375,10527.129883
2000-05-31,57.625,10522.330078
2000-06-01,57,10652.200195
2000-06-02,59.0625,10794.759766
2000-06-05,59.3125,10815.299805
2000-06-06,58.25,10735.570313
2000-06-07,57.875,10812.860352
2000-06-08,56.875,10668.719727
2000-06-09,54,10614.059570
2000-06-12,52.75,10564.209961
2000-06-13,55,10621.839844
2000-06-14,55.125,10687.950195
2000-06-15,55.5,10714.820313
2000-06-16,53.875,10449.299805
2000-06-19,54.375,10557.839844
2000-06-20,54.5,10435.160156
2000-06-21,53.9375,10497.740234
2000-06-22,52.5,10376.120117
2000-06-23,53.75,10404.750000
2000-06-26,53.75,10542.990234
2000-06-27,56.8125,10504.459961
2000-06-28,55.984375,10527.790039
2000-06-29,54.125,10398.040039
2000-06-30,57.625,10447.889648
2000-07-03,56.875,10560.669922
2000-07-05,57,10483.599609
2000-07-06,57.5,10481.469727
2000-07-07,61.5625,10635.980469
2000-07-10,61.25,10646.580078
2000-07-11,62,10727.190430
2000-07-12,61,10783.759766
2000-07-13,59.125,10788.709961
2000-07-14,59.5,10812.750000
2000-07-17,60.71875,10804.269531
2000-07-18,60.0625,10739.919922
2000-07-19,60,10696.080078
2000-07-20,60,10843.870117
2000-07-21,59.6875,10733.559570
2000-07-24,57.4375,10685.120117
2000-07-25,59.1875,10699.969727
2000-07-26,58.75,10516.480469
2000-07-27,60.0625,10586.129883
2000-07-28,58.6875,10511.169922
2000-07-31,55.25,10521.980469
2000-08-01,54.5,10606.950195
2000-08-02,54.0625,10687.530273
2000-08-03,53.875,10706.580078
2000-08-04,52.9375,10767.750000
2000-08-07,55.125,10867.009766
2000-08-08,57.625,10976.889648
2000-08-09,53.625,10905.830078
2000-08-10,51,10908.759766
2000-08-11,52.125,11027.799805
2000-08-14,52.875,11176.139648
2000-08-15,51.5625,11067.000000
2000-08-16,49.9375,11008.389648
2000-08-17,50,11055.639648
2000-08-18,50.875,11046.480469
2000-08-21,49,11079.809570
2000-08-22,49.125,11139.150391
2000-08-23,49.125,11144.650391
2000-08-24,49.4375,11182.740234
2000-08-25,50.5,11192.629883
2000-08-28,49.5,11252.839844
2000-08-29,49.4375,11215.099609
2000-08-30,48.4375,11103.009766
2000-08-31,47.625,11215.099609
2000-09-01,48.75,11238.780273
2000-09-05,49.75,11260.610352
2000-09-06,50,11310.639648
2000-09-07,51,11259.870117
2000-09-08,52.125,11220.650391
2000-09-11,54.375,11195.490234
2000-09-12,54,11233.230469
2000-09-13,53.875,11182.179688
2000-09-14,52.5,11087.469727
2000-09-15,52,10927.000000
2000-09-18,51.125,10808.519531
2000-09-19,49.875,10789.290039
2000-09-20,48.5,10687.919922
2000-09-21,50,10765.519531
2000-09-22,50.5,10847.370117
2000-09-25,49,10808.150391
2000-09-26,47.375,10631.320313
2000-09-27,48.125,10628.360352
2000-09-28,48.5625,10824.059570
2000-09-29,48.125,10650.919922
2000-10-02,46.25,10700.129883
2000-10-03,45.8125,10719.740234
2000-10-04,46.125,10784.480469
2000-10-05,46.0625,10724.919922
2000-10-06,45.5,10596.540039
2000-10-09,45.125,10568.429688
2000-10-10,46.375,10524.400391
2000-10-11,45.3125,10413.790039
2000-10-12,44.125,10034.580078
2000-10-13,45,10192.179688
2000-10-16,47.3125,10238.799805
2000-10-17,46,10089.709961
2000-10-18,46.75,9975.019531
2000-10-19,47.8125,10142.980469
2000-10-20,46.5625,10226.589844
2000-10-23,47.3125,10271.719727
2000-10-24,48.375,10393.070313
2000-10-25,45.9375,10326.480469
2000-10-26,43.4375,10380.120117
2000-10-27,43.25,10590.620117
2000-10-30,43.75,10835.769531
2000-10-31,45.375,10971.139648
2000-11-01,46.6875,10899.469727
2000-11-02,48.4375,10880.509766
2000-11-03,47.375,10817.950195
2000-11-06,49,10977.209961
2000-11-07,48.9375,10952.179688
2000-11-08,48.75,10907.059570
2000-11-09,47.125,10834.250000
2000-11-10,43.6875,10602.950195
2000-11-13,45.3125,10517.250000
2000-11-14,46.875,10681.059570
2000-11-15,49,10707.599609
2000-11-16,48.25,10656.030273
2000-11-17,48.5625,10629.870117
2000-11-20,47.875,10462.650391
2000-11-21,47.125,10494.500000
2000-11-22,45.875,10399.320313
2000-11-24,45.1875,10470.230469
2000-11-27,49.3125,10546.070313
2000-11-28,49,10507.580078
2000-11-29,51.875,10629.110352
2000-11-30,52.1875,10414.490234
2000-12-01,51.1875,10373.540039
2000-12-04,53.8125,10560.950195
2000-12-05,55.25,10898.719727
2000-12-06,54.8125,10664.379883
2000-12-07,55,10617.360352
2000-12-08,54.4375,10712.910156
2000-12-11,51.375,10725.799805
2000-12-12,51.875,10768.269531
2000-12-13,50.3125,10794.440430
2000-12-14,51.0625,10674.990234
2000-12-15,49.875,10434.959961
2000-12-18,50.5625,10645.419922
2000-12-19,48,10584.370117
2000-12-20,48.9375,10318.929688
2000-12-21,51.75,10487.290039
2000-12-22,52.5,10635.559570
2000-12-26,50.625,10692.440430
2000-12-27,52.5625,10803.160156
2000-12-28,52.9375,10868.759766
2000-12-29,53.125,10787.990234
2001-01-02,53.875,10646.150391
2001-01-03,58.4375,10945.750000
2001-01-04,56.1875,10912.410156
2001-01-05,53.9375,10662.009766
2001-01-08,53.9375,10621.349609
2001-01-09,52.75,10572.549805
2001-01-10,51.6875,10604.269531
2001-01-11,51.9375,10609.549805
2001-01-12,52.9375,10525.379883
2001-01-16,54.6875,10652.660156
2001-01-17,53.9375,10584.339844
2001-01-18,53.0625,10678.280273
2001-01-19,50.8125,10587.589844
2001-01-22,52.5625,10578.240234
2001-01-23,53.375,10649.809570
2001-01-24,53.5,10646.969727
2001-01-25,54,10729.519531
2001-01-26,53.625,10659.980469
2001-01-29,54.200001,10702.190430
2001-01-30,53.77,10881.200195
2001-01-31,56.799999,10887.360352
2001-02-01,55.700001,10983.629883
2001-02-02,54.759998,10864.099609
2001-02-05,53.84,10965.849609
2001-02-06,53.200001,10957.419922
2001-02-07,54.66,10946.719727
2001-02-08,52.299999,10880.549805
2001-02-09,50.400002,10781.450195
2001-02-12,53.450001,10946.769531
2001-02-13,54.099998,10903.320313
2001-02-14,53,10795.410156
2001-02-15,52,10891.019531
2001-02-16,52.360001,10799.820313
2001-02-20,53.400002,10730.879883
2001-02-21,50.209999,10526.580078
2001-02-22,49.700001,10526.809570
2001-02-23,50.279999,10441.900391
2001-02-26,51.07,10642.530273
2001-02-27,50.990002,10636.879883
2001-02-28,50.09,10495.280273
2001-03-01,48.34,10450.139648
2001-03-02,48.919998,10466.309570
2001-03-05,48.369999,10562.299805
2001-03-06,49.549999,10591.219727
2001-03-07,50.700001,10729.599609
2001-03-08,51.650002,10858.250000
2001-03-09,50.779999,10644.620117
2001-03-12,48.310001,10208.250000
2001-03-13,48.799999,10290.799805
2001-03-14,47.200001,9973.459961
2001-03-15,47.849998,10031.280273
2001-03-16,46.93,9823.410156
2001-03-19,47.380001,9959.110352
2001-03-20,47.880001,9720.759766
2001-03-21,48.310001,9487.000000
2001-03-22,46.91,9389.480469
2001-03-23,47.57,9504.780273
2001-03-26,49.599998,9687.530273
2001-03-27,50.290001,9947.540039
2001-03-28,49.66,9785.349609
2001-03-29,50.619999,9799.059570
2001-03-30,50.5,9878.780273
2001-04-02,50.639999,9777.929688
2001-04-03,49.189999,9485.709961
2001-04-04,49.869999,9515.419922
2001-04-05,50.540001,9918.049805
2001-04-06,51.240002,9791.089844
2001-04-09,50.299999,9845.150391
2001-04-10,50.84,10102.740234
2001-04-11,50.23,10013.469727
2001-04-12,49.700001,10126.940430
2001-04-16,49.049999,10158.559570
2001-04-17,49.240002,10216.730469
2001-04-18,52.73,10615.830078
2001-04-19,52.5,10693.709961
2001-04-20,51.709999,10579.849609
2001-04-23,52.040001,10532.230469
2001-04-24,50.099998,10454.339844
2001-04-25,50.669998,10625.200195
2001-04-26,51.240002,10692.349609
2001-04-27,52.830002,10810.049805
2001-04-30,51.740002,10734.969727
2001-05-01,53.5,10898.339844
2001-05-02,53.080002,10876.679688
2001-05-03,53.099998,10796.650391
2001-05-04,53.02,10951.240234
2001-05-07,52.049999,10935.169922
2001-05-08,51.98,10883.509766
2001-05-09,51.59,10866.980469
2001-05-10,53.419998,10910.440430
2001-05-11,54.099998,10821.309570
2001-05-14,54.349998,10877.330078
2001-05-15,52,10872.969727
2001-05-16,51.650002,11215.919922
2001-05-17,51.759998,11248.580078
2001-05-18,52.040001,11301.740234
2001-05-21,53.200001,11337.919922
2001-05-22,53.52,11257.240234
2001-05-23,52.52,11105.509766
2001-05-24,52.889999,11122.419922
2001-05-25,51.200001,11005.370117
2001-05-29,51.209999,11039.139648
2001-05-30,51.470001,10872.639648
2001-05-31,51.75,10911.940430
2001-06-01,51.720001,10990.410156
2001-06-04,50.990002,11061.519531
2001-06-05,51.299999,11175.839844
2001-06-06,50.75,11070.240234
2001-06-07,51.099998,11090.740234
2001-06-08,51.02,10977.000000
2001-06-11,50.23,10922.089844
2001-06-12,50.57,10948.379883
2001-06-13,50.150002,10871.620117
2001-06-14,49.5,10690.129883
2001-06-15,48.150002,10623.639648
2001-06-18,48.52,10645.379883
2001-06-19,48.860001,10596.669922
2001-06-20,49.799999,10647.330078
2001-06-21,50.450001,10715.429688
2001-06-22,49.98,10604.589844
2001-06-25,49,10504.219727
2001-06-26,49.099998,10472.480469
2001-06-27,48.5,10434.839844
2001-06-28,49.369999,10566.209961
2001-06-29,48.799999,10502.400391
2001-07-02,49.75,10593.719727
2001-07-03,49.220001,10571.110352
2001-07-05,48.599998,10479.860352
2001-07-06,47.34,10252.679688
2001-07-09,48.25,10299.400391
2001-07-10,47.5,10175.639648
2001-07-11,48.849998,10241.019531
2001-07-12,51.849998,10478.990234
2001-07-13,52.900002,10539.059570
2001-07-16,53.48,10472.120117
2001-07-17,53.349998,10606.389648
2001-07-18,53.98,10569.830078
2001-07-19,54.23,10610.000000
2001-07-20,54.279999,10576.650391
2001-07-23,53.029999,10424.419922
2001-07-24,53.099998,10241.120117
2001-07-25,55.099998,10405.669922
2001-07-26,55.5,10455.629883
2001-07-27,55.41,10416.669922
2001-07-30,55.880001,10401.719727
2001-07-31,55.900002,10522.809570
2001-08-01,55.009998,10510.009766
2001-08-02,55.990002,10551.179688
2001-08-03,55.389999,10512.780273
2001-08-06,54.5,10401.309570
2001-08-07,55.080002,10458.740234
2001-08-08,54.529999,10293.500000
2001-08-09,54.169998,10298.559570
2001-08-10,53.599998,10416.250000
2001-08-13,52.200001,10415.910156
2001-08-14,52.360001,10412.169922
2001-08-15,52,10345.950195
2001-08-16,51.689999,10392.519531
2001-08-17,50.799999,10240.780273
2001-08-20,51.59,10320.070313
2001-08-21,49.939999,10174.139648
2001-08-22,50.240002,10276.900391
2001-08-23,49.740002,10229.150391
2001-08-24,50.950001,10423.169922
2001-08-27,50.389999,10382.349609
2001-08-28,50.099998,10222.030273
2001-08-29,49.150002,10090.900391
2001-08-30,47.599998,9919.580078
2001-08-31,48.049999,9949.750000
2001-09-04,48.450001,9997.490234
2001-09-05,49.150002,10033.269531
2001-09-06,47.369999,9840.839844
2001-09-07,46.220001,9605.849609
2001-09-10,46.23,9605.509766
2001-09-17,44,8920.700195
2001-09-18,45.349998,8903.400391
2001-09-19,45.450001,8759.129883
2001-09-20,45.310001,8376.209961
2001-09-21,44.66,8235.809570
2001-09-24,47.279999,8603.860352
2001-09-25,48.400002,8659.969727
2001-09-26,49.48,8567.389648
2001-09-27,49.389999,8681.419922
2001-09-28,49.5,8847.559570
2001-10-01,49.759998,8836.830078
2001-10-02,51.599998,8950.589844
2001-10-03,52.73,9123.780273
2001-10-04,51.5,9060.879883
2001-10-05,52.400002,9119.769531
2001-10-08,51.110001,9067.940430
2001-10-09,52.080002,9052.440430
2001-10-10,53.630001,9240.860352
2001-10-11,53.490002,9410.450195
2001-10-12,52.900002,9344.160156
2001-10-15,53.48,9347.620117
2001-10-16,53.139999,9384.230469
2001-10-17,52.220001,9232.969727
2001-10-18,51.900002,9163.219727
2001-10-19,53.009998,9204.110352
2001-10-22,53.040001,9377.030273
2001-10-23,52.610001,9340.080078
2001-10-24,52.48,9345.620117
2001-10-25,53.299999,9462.900391
2001-10-26,53.419998,9545.169922
2001-10-29,51.900002,9269.500000
2001-10-30,50.599998,9121.980469
2001-10-31,51.400002,9075.139648
2001-11-01,52.240002,9263.900391
2001-11-02,52.970001,9323.540039
2001-11-05,53.900002,9441.030273
2001-11-06,54.939999,9591.120117
2001-11-07,53.82,9554.370117
2001-11-08,54.5,9587.519531
2001-11-09,55.099998,9608.000000
2001-11-12,55.580002,9554.370117
2001-11-13,54.259998,9750.950195
2001-11-14,55.279999,9823.610352
2001-11-15,56,9872.389648
2001-11-16,55.099998,9866.990234
2001-11-19,55.75,9976.459961
2001-11-20,55.700001,9901.379883
2001-11-21,55.119999,9834.679688
2001-11-23,55.799999,9959.709961
2001-11-26,55.75,9982.750000
2001-11-27,55.080002,9872.599609
2001-11-28,55,9711.860352
2001-11-29,54.650002,9829.419922
2001-11-30,55.150002,9851.559570
2001-12-03,54.580002,9763.959961
2001-12-04,55.169998,9893.839844
2001-12-05,56.57,10114.290039
2001-12-06,55.619999,10099.139648
2001-12-07,55.34,10049.459961
2001-12-10,54.27,9921.450195
2001-12-11,54.080002,9888.370117
2001-12-12,54.330002,9894.809570
2001-12-13,53.360001,9766.450195
2001-12-14,54.060001,9811.150391
2001-12-17,55.849998,9891.969727
2001-12-18,55.779999,9998.389648
2001-12-19,56.279999,10070.490234
2001-12-20,56.259998,9985.179688
2001-12-21,57.57,10035.339844
2001-12-24,57.130001,10035.339844
2001-12-26,58.150002,10088.139648
2001-12-27,58.369999,10131.309570
2001-12-28,58.349998,10136.990234
2001-12-31,57.549999,10021.570313
2002-01-02,58.049999,10073.400391
2002-01-03,57.98,10172.139648
2002-01-04,57.599998,10259.740234
2002-01-07,57.389999,10197.049805
2002-01-08,57.84,10150.549805
2002-01-09,56.400002,10094.089844
2002-01-10,57,10067.860352
2002-01-11,55.799999,9987.530273
2002-01-14,55.759998,9891.419922
2002-01-15,56.869999,9924.150391
2002-01-16,55.990002,9712.269531
2002-01-17,56.759998,9850.040039
2002-01-18,56.349998,9771.849609
2002-01-22,58.009998,9713.799805
2002-01-23,59.860001,9730.959961
2002-01-24,59.669998,9796.070313
2002-01-25,58.400002,9840.080078
2002-01-28,58.630001,9865.750000
2002-01-29,57.91,9618.240234
2002-01-30,59.75,9762.860352
2002-01-31,59.98,9920.000000
2002-02-01,59.259998,9907.259766
2002-02-04,58.900002,9687.089844
2002-02-05,58.799999,9685.429688
2002-02-06,58.880001,9653.389648
2002-02-07,58.389999,9625.440430
2002-02-08,59.150002,9744.240234
2002-02-11,60.25,9884.780273
2002-02-12,60.099998,9863.740234
2002-02-13,60.119999,9989.669922
2002-02-14,60.490002,10001.990234
2002-02-15,60.029999,9903.040039
2002-02-19,59.290001,9745.139648
2002-02-20,60.02,9941.169922
2002-02-21,59.549999,9834.679688
2002-02-22,59.950001,9968.150391
2002-02-25,60.650002,10145.709961
2002-02-26,62.099998,10115.259766
2002-02-27,62.25,10127.580078
2002-02-28,62.009998,10106.129883
2002-03-01,62.810001,10368.860352
2002-03-04,62.98,10586.820313
2002-03-05,60.759998,10433.410156
2002-03-06,60.900002,10574.290039
2002-03-07,61.700001,10525.370117
2002-03-08,62.52,10572.490234
2002-03-11,62.529999,10611.240234
2002-03-12,62.23,10632.349609
2002-03-13,61.990002,10501.849609
2002-03-14,62.27,10517.139648
2002-03-15,63.75,10607.230469
2002-03-18,63.549999,10577.750000
2002-03-19,63.459999,10635.250000
2002-03-20,63.18,10501.570313
2002-03-21,62.200001,10479.839844
2002-03-22,62.049999,10427.669922
2002-03-25,61.279999,10281.669922
2002-03-26,62.169998,10353.360352
2002-03-27,62,10426.910156
2002-03-28,61.299999,10403.940430
2002-04-01,59.560001,10362.700195
2002-04-02,58.93,10313.709961
2002-04-03,58.599998,10198.290039
2002-04-04,59.279999,10235.169922
2002-04-05,59.139999,10271.639648
2002-04-08,59.779999,10249.080078
2002-04-09,60.099998,10208.669922
2002-04-10,60.57,10381.730469
2002-04-11,60.169998,10176.080078
2002-04-12,61.23,10190.820313
2002-04-15,59.93,10093.669922
2002-04-16,60,10301.320313
2002-04-17,59.290001,10220.780273
2002-04-18,58.150002,10205.280273
2002-04-19,58.93,10257.110352
2002-04-22,57.549999,10136.429688
2002-04-23,58.049999,10089.240234
2002-04-24,57.450001,10030.429688
2002-04-25,57,10035.059570
2002-04-26,55.799999,9910.719727
2002-04-29,56.200001,9819.870117
2002-04-30,55.860001,9946.219727
2002-05-01,56.799999,10059.629883
2002-05-02,56.650002,10091.870117
2002-05-03,55.25,10006.629883
2002-05-06,53.990002,9808.040039
2002-05-07,55.009998,9836.549805
2002-05-08,56.389999,10141.830078
2002-05-09,54.990002,10037.419922
2002-05-10,53.66,9939.919922
2002-05-13,55.040001,10109.660156
2002-05-14,57.389999,10298.139648
2002-05-15,56.77,10243.679688
2002-05-16,58.349998,10289.209961
2002-05-17,58.330002,10353.080078
2002-05-20,57.799999,10229.500000
2002-05-21,56.599998,10105.709961
2002-05-22,56.799999,10157.879883
2002-05-23,56.310001,10216.080078
2002-05-24,55.52,10104.259766
2002-05-28,54.790001,9981.580078
2002-05-29,54.529999,9923.040039
2002-05-30,53.990002,9911.690430
2002-05-31,54.099998,9925.250000
2002-06-03,53.150002,9709.790039
2002-06-04,54,9687.839844
2002-06-05,54.959999,9796.799805
2002-06-06,54.099998,9624.639648
2002-06-07,54.43,9589.669922
2002-06-10,56.400002,9645.400391
2002-06-11,56.450001,9517.259766
2002-06-12,58.299999,9617.709961
2002-06-13,56.5,9502.799805
2002-06-14,56.950001,9474.209961
2002-06-17,58.310001,9687.419922
2002-06-18,58.549999,9706.120117
2002-06-19,57.41,9561.570313
2002-06-20,56.5,9431.769531
2002-06-21,54.98,9253.790039
2002-06-24,55.75,9281.820313
2002-06-25,55.099998,9126.820313
2002-06-26,55.619999,9120.110352
2002-06-27,57.700001,9269.919922
2002-06-28,55.009998,9243.259766
2002-07-01,54.400002,9109.790039
2002-07-02,53.419998,9007.750000
2002-07-03,55.040001,9054.969727
2002-07-05,56,9379.500000
2002-07-08,55.599998,9274.900391
2002-07-09,54.650002,9096.089844
2002-07-10,53.759998,8813.500000
2002-07-11,54.18,8801.530273
2002-07-12,52.849998,8684.530273
2002-07-15,53.439999,8639.190430
2002-07-16,49.880001,8473.110352
2002-07-17,48.25,8542.480469
2002-07-18,47.41,8409.490234
2002-07-19,46.5,8019.259766
2002-07-22,44.599998,7784.580078
2002-07-23,45.099998,7702.339844
2002-07-24,47.939999,8191.290039
2002-07-25,47,8186.310059
2002-07-26,48.18,8264.389648
2002-07-29,49.529999,8711.879883
2002-07-30,49.119999,8680.030273
2002-07-31,49.18,8736.589844
2002-08-01,47.400002,8506.620117
2002-08-02,46.099998,8313.129883
2002-08-05,45.599998,8043.629883
2002-08-06,47.279999,8274.089844
2002-08-07,48.380001,8456.150391
2002-08-08,49.189999,8712.019531
2002-08-09,49.200001,8745.450195
2002-08-12,48.41,8688.889648
2002-08-13,48.709999,8482.389648
2002-08-14,52.619999,8743.309570
2002-08-15,54.709999,8818.139648
2002-08-16,53.790001,8778.059570
2002-08-19,54.689999,8990.790039
2002-08-20,53.779999,8872.070313
2002-08-21,54.09,8957.230469
2002-08-22,54.25,9053.639648
2002-08-23,53.189999,8872.959961
2002-08-26,53.400002,8919.009766
2002-08-27,53.119999,8824.410156
2002-08-28,53.400002,8694.089844
2002-08-29,53.200001,8670.990234
2002-08-30,53.48,8663.500000
2002-09-03,51.869999,8308.049805
2002-09-04,52.34,8425.120117
2002-09-05,50.939999,8283.700195
2002-09-06,52.779999,8427.200195
2002-09-09,53.279999,8519.379883
2002-09-10,54.779999,8602.610352
2002-09-11,54.200001,8581.169922
2002-09-12,53.119999,8379.410156
2002-09-13,54.400002,8312.690430
2002-09-16,54.75,8380.179688
2002-09-17,54.259998,8207.549805
2002-09-18,54.380001,8172.450195
2002-09-19,53.700001,7942.390137
2002-09-20,54.700001,7986.020020
2002-09-23,52.599998,7872.149902
2002-09-24,51.490002,7683.129883
2002-09-25,52.040001,7841.819824
2002-09-26,53.709999,7997.120117
2002-09-27,51.240002,7701.450195
2002-09-30,49.240002,7591.930176
2002-10-01,51.709999,7938.790039
2002-10-02,51.32,7755.609863
2002-10-03,51.099998,7717.189941
2002-10-04,51.75,7528.399902
2002-10-07,50.349998,7422.839844
2002-10-08,52.599998,7501.490234
2002-10-09,50.740002,7286.270020
2002-10-10,51.639999,7533.950195
2002-10-11,53.830002,7850.290039
2002-10-14,54.150002,7877.399902
2002-10-15,56.290001,8255.679688
2002-10-16,56.759998,8036.029785
2002-10-17,55.330002,8275.040039
2002-10-18,56.279999,8322.400391
2002-10-21,56.400002,8538.240234
2002-10-22,56.099998,8450.160156
2002-10-23,57.23,8494.269531
2002-10-24,56.470001,8317.339844
2002-10-25,57.330002,8443.990234
2002-10-28,56.07,8368.040039
2002-10-29,56.470001,8368.940430
2002-10-30,53.799999,8427.410156
2002-10-31,53.549999,8397.030273
2002-11-01,54.549999,8517.639648
2002-11-04,53.450001,8571.599609
2002-11-05,54.419998,8678.269531
2002-11-06,54.34,8771.009766
2002-11-07,54,8586.240234
2002-11-08,54.029999,8537.129883
2002-11-11,53,8358.950195
2002-11-12,53.849998,8386.000000
2002-11-13,54.98,8398.490234
2002-11-14,55.57,8542.129883
2002-11-15,55.490002,8579.089844
2002-11-18,53.68,8486.570313
2002-11-19,52.919998,8474.780273
2002-11-20,54.400002,8623.009766
2002-11-21,53.950001,8845.150391
2002-11-22,53.759998,8804.839844
2002-11-25,53.82,8849.400391
2002-11-26,53.240002,8676.419922
2002-11-27,54.84,8931.679688
2002-11-29,53.900002,8896.089844
2002-12-02,54.380001,8862.570313
2002-12-03,53.93,8742.929688
2002-12-04,54.439999,8737.849609
2002-12-05,53.02,8623.280273
2002-12-06,53.040001,8645.769531
2002-12-09,51.849998,8473.410156
2002-12-10,52.490002,8574.259766
2002-12-11,52,8589.139648
2002-12-12,51.380001,8538.400391
2002-12-13,50.540001,8433.709961
2002-12-16,51.939999,8627.400391
2002-12-17,50.939999,8535.389648
2002-12-18,50.380001,8447.349609
2002-12-19,50.16,8364.799805
2002-12-20,50.790001,8511.320313
2002-12-23,49.59,8493.290039
2002-12-24,49.700001,8448.110352
2002-12-26,49.759998,8432.610352
2002-12-27,49.16,8303.780273
2002-12-30,50.639999,8332.849609
2002-12-31,50.509998,8341.629883
2003-01-02,51.599998,8607.519531
2003-01-03,50,8601.690430
2003-01-06,50.189999,8773.570313
2003-01-07,50.459999,8740.589844
2003-01-08,49.990002,8595.309570
2003-01-09,51.919998,8776.179688
