Date,UNH,DOW
1999-02-26,6.164063,9306.580078
1999-03-01,6.242188,9324.780273
1999-03-02,6.492188,9297.610352
1999-03-03,6.296875,9275.879883
1999-03-04,6.25,9467.400391
1999-03-05,6.445313,9736.080078
1999-03-08,6.46875,9727.610352
1999-03-09,6.554688,9693.759766
1999-03-10,6.539063,9772.839844
1999-03-11,6.703125,9897.440430
1999-03-12,6.570313,9876.349609
1999-03-15,6.734375,9958.769531
1999-03-16,6.75,9930.469727
1999-03-17,6.695313,9879.410156
1999-03-18,6.703125,9997.620117
1999-03-19,6.703125,9903.549805
1999-03-22,6.78125,9890.509766
1999-03-23,6.617188,9671.830078
1999-03-24,6.570313,9666.839844
1999-03-25,6.59375,9836.389648
1999-03-26,6.546875,9822.240234
1999-03-29,6.46875,10006.780273
1999-03-30,6.507813,9913.259766
1999-03-31,6.578125,9786.160156
1999-04-01,6.59375,9832.509766
1999-04-05,6.648438,10007.330078
1999-04-06,6.3125,9963.490234
1999-04-07,6.335938,10085.309570
1999-04-08,5.585938,10197.700195
1999-04-09,5.921875,10173.839844
1999-04-12,5.8125,10339.509766
1999-04-13,5.75,10395.009766
1999-04-14,5.945313,10411.660156
1999-04-15,6.085938,10462.719727
1999-04-16,6.257813,10493.889648
1999-04-19,6.382813,10440.530273
1999-04-20,6.773438,10448.549805
1999-04-21,6.75,10581.419922
1999-04-22,6.734375,10727.179688
1999-04-23,6.734375,10689.669922
1999-04-26,6.796875,10718.589844
1999-04-27,6.835938,10831.709961
1999-04-28,6.960938,10845.450195
1999-04-29,7.023438,10878.379883
1999-04-30,7.015625,10789.040039
1999-05-03,7.179688,11014.690430
1999-05-04,7.4375,10886.110352
1999-05-05,7.5625,10955.410156
1999-05-06,7.296875,10946.820313
1999-05-07,7.375,11031.589844
1999-05-10,7.359375,11007.250000
1999-05-11,7.507813,11026.150391
1999-05-12,7.5625,11000.370117
1999-05-13,7.453125,11107.190430
1999-05-14,7.15625,10913.320313
1999-05-17,7.0625,10853.469727
1999-05-18,7.125,10836.950195
1999-05-19,7.484375,10887.389648
1999-05-20,8.328125,10866.740234
1999-05-21,7.875,10829.280273
1999-05-24,7.492188,10654.669922
1999-05-25,7.5625,10531.089844
1999-05-26,7.375,10702.160156
1999-05-27,7.359375,10466.929688
1999-05-28,7.289063,10559.740234
1999-06-01,7.265625,10596.259766
1999-06-02,7.835938,10577.889648
1999-06-03,8,10663.690430
1999-06-04,8.226563,10799.839844
1999-06-07,8.484375,10909.379883
1999-06-08,8.273438,10765.639648
1999-06-09,8.054688,10690.290039
1999-06-10,8.28125,10621.269531
1999-06-11,8.71875,10490.509766
1999-06-14,8.6875,10563.330078
1999-06-15,8.679688,10594.990234
1999-06-16,8.53125,10784.950195
1999-06-17,8.40625,10841.629883
1999-06-18,8.359375,10855.559570
1999-06-21,8.226563,10815.980469
1999-06-22,8.0625,10721.629883
1999-06-23,7.992188,10666.860352
1999-06-24,7.820313,10534.830078
1999-06-25,7.554688,10552.559570
1999-06-28,7.882813,10655.150391
1999-06-29,8.078125,10815.349609
1999-06-30,7.828125,10970.799805
1999-07-01,7.609375,11066.419922
1999-07-02,7.695313,11139.240234
1999-07-06,7.8125,11135.120117
1999-07-07,7.601563,11187.360352
1999-07-08,7.632813,11126.889648
1999-07-09,7.570313,11193.700195
1999-07-12,7.257813,11200.980469
1999-07-13,7.320313,11175.019531
1999-07-14,6.992188,11148.099609
1999-07-15,7.617188,11186.410156
1999-07-16,7.648438,11209.839844
1999-07-19,7.546875,11187.679688
1999-07-20,7.828125,10996.129883
1999-07-21,7.710938,11002.780273
1999-07-22,7.8125,10969.219727
1999-07-23,7.78125,10910.959961
1999-07-26,8.25,10863.160156
1999-07-27,7.96875,10979.040039
1999-07-28,8.007813,10972.070313
1999-07-29,7.773438,10791.290039
1999-07-30,7.625,10655.150391
1999-08-02,7.734375,10645.959961
1999-08-03,7.164063,10677.309570
1999-08-04,6.945313,10674.769531
1999-08-05,7.867188,10793.820313
1999-08-06,7.734375,10714.030273
1999-08-09,7.546875,10707.700195
1999-08-10,7.226563,10655.150391
1999-08-11,7.1875,10787.799805
1999-08-12,7.546875,10789.389648
1999-08-13,7.867188,10973.650391
1999-08-16,7.890625,11046.790039
1999-08-17,7.9375,11117.080078
1999-08-18,7.9375,10991.379883
1999-08-19,7.828125,10963.839844
1999-08-20,7.8125,11100.610352
1999-08-23,7.890625,11299.759766
1999-08-24,7.710938,11283.299805
1999-08-25,7.8125,11326.040039
1999-08-26,7.726563,11198.450195
1999-08-27,7.734375,11090.169922
1999-08-30,7.507813,10914.129883
1999-08-31,7.601563,10829.280273
1999-09-01,7.882813,10937.879883
1999-09-02,7.859375,10843.209961
1999-09-03,7.992188,11078.450195
1999-09-07,8,11034.129883
1999-09-08,7.9375,11036.339844
1999-09-09,7.742188,11079.400391
1999-09-10,7.515625,11028.429688
1999-09-13,7.585938,11030.330078
1999-09-14,7.703125,10910.330078
1999-09-15,7.71875,10801.419922
1999-09-16,7.710938,10737.459961
1999-09-17,7.617188,10803.629883
1999-09-20,7.25,10823.900391
1999-09-21,7.265625,10598.469727
1999-09-22,7.5,10524.070313
1999-09-23,7.609375,10318.589844
1999-09-24,7.3125,10279.330078
1999-09-27,7.429688,10303.389648
1999-09-28,7.523438,10275.530273
1999-09-29,7.5625,10213.480469
1999-09-30,6.085938,10336.950195
1999-10-01,5.71875,10273.000000
1999-10-04,5.28125,10401.230469
1999-10-05,5.367188,10400.589844
1999-10-06,5.375,10588.339844
1999-10-07,5.351563,10537.049805
1999-10-08,5.28125,10649.759766
1999-10-11,5.421875,10648.179688
1999-10-12,5.140625,10417.059570
1999-10-13,5.015625,10232.160156
1999-10-14,5.3125,10286.610352
1999-10-15,5.398438,10019.709961
1999-10-18,5.523438,10116.280273
1999-10-19,5.5,10204.929688
1999-10-20,5.765625,10392.360352
1999-10-21,6.023438,10297.690430
1999-10-22,6.070313,10470.250000
1999-10-25,6.117188,10349.929688
1999-10-26,6.125,10302.129883
1999-10-27,6.15625,10394.889648
1999-10-28,6.242188,10622.530273
1999-10-29,6.460938,10729.860352
1999-11-01,6.523438,10648.509766
1999-11-02,6.914063,10581.839844
1999-11-03,6.617188,10609.059570
1999-11-04,6.5,10639.639648
1999-11-05,6.570313,10704.480469
1999-11-08,6.867188,10718.849609
1999-11-09,6.664063,10617.320313
1999-11-10,6.648438,10597.740234
1999-11-11,6.585938,10595.299805
1999-11-12,6.65625,10769.320313
1999-11-15,6.820313,10760.750000
1999-11-16,6.882813,10932.330078
1999-11-17,7.046875,10883.089844
1999-11-18,7.3125,11035.700195
1999-11-19,6.960938,11003.889648
1999-11-22,6.875,11089.519531
1999-11-23,6.960938,10995.629883
1999-11-24,6.617188,11008.169922
1999-11-26,6.476563,10988.910156
1999-11-29,6.289063,10947.919922
1999-11-30,6.492188,10877.809570
1999-12-01,6.601563,10998.389648
1999-12-02,6.820313,11039.059570
1999-12-03,6.757813,11286.179688
1999-12-06,6.757813,11225.009766
1999-12-07,6.554688,11106.650391
1999-12-08,6.570313,11068.120117
1999-12-09,6.3125,11134.790039
1999-12-10,6.367188,11224.700195
1999-12-13,6.28125,11192.589844
1999-12-14,6.5,11160.169922
1999-12-15,6.609375,11225.320313
1999-12-16,6.4375,11244.889648
1999-12-17,6.34375,11257.429688
1999-12-20,6.203125,11144.269531
1999-12-21,6.203125,11200.540039
1999-12-22,6.28125,11203.599609
1999-12-23,6.369141,11405.759766
1999-12-27,6.476563,11391.080078
1999-12-28,6.460938,11476.709961
1999-12-29,6.523438,11484.660156
1999-12-30,6.632813,11452.860352
1999-12-31,6.640625,11497.120117
2000-01-03,6.71875,11357.509766
2000-01-04,6.632813,10997.929688
2000-01-05,6.617188,11122.650391
2000-01-06,6.859375,11253.259766
2000-01-07,7.664063,11522.559570
2000-01-10,7.53125,11572.200195
2000-01-11,7.546875,11511.080078
2000-01-12,7.476563,11551.099609
2000-01-13,7.710938,11582.429688
2000-01-14,7.703125,11722.980469
2000-01-18,7.375,11560.719727
2000-01-19,7.4375,11489.360352
2000-01-20,7.625,11351.299805
2000-01-21,7.296875,11251.709961
2000-01-24,6.898438,11008.169922
2000-01-25,6.898438,11029.889648
2000-01-26,6.882813,11032.990234
2000-01-27,6.773438,11028.019531
2000-01-28,6.578125,10738.870117
2000-01-31,6.625,10940.530273
2000-02-01,6.804688,11041.049805
2000-02-02,6.984375,11003.200195
2000-02-03,6.921875,11013.440430
2000-02-04,7.09375,10963.799805
2000-02-07,7.273438,10905.790039
2000-02-08,7,10957.599609
2000-02-09,6.742188,10699.160156
2000-02-10,7.234375,10643.629883
2000-02-11,7,10425.209961
2000-02-14,7.109375,10519.839844
2000-02-15,7.421875,10718.089844
2000-02-16,7.664063,10561.410156
2000-02-17,7.859375,10514.570313
2000-02-18,7.234375,10219.519531
2000-02-22,7.351563,10304.839844
2000-02-23,7.15625,10225.730469
2000-02-24,6.578125,10092.629883
2000-02-25,6.40625,9862.120117
2000-02-28,6.429688,10038.650391
2000-02-29,6.390625,10128.309570
2000-03-01,6.828125,10137.929688
2000-03-02,6.5625,10164.919922
2000-03-03,6.804688,10367.200195
2000-03-06,6.5625,10170.500000
2000-03-07,6.125,9796.030273
2000-03-08,5.953125,9856.530273
2000-03-09,6.132813,10010.730469
2000-03-10,6.359375,9928.820313
2000-03-13,6.257813,9947.129883
2000-03-14,6.257813,9811.240234
2000-03-15,6.429688,10131.410156
2000-03-16,6.515625,10630.599609
2000-03-17,6.453125,10595.230469
2000-03-20,6.625,10680.240234
2000-03-21,6.75,10907.339844
2000-03-22,6.617188,10866.700195
2000-03-23,6.828125,11119.860352
2000-03-24,7.179688,11112.719727
2000-03-27,6.96875,11025.849609
2000-03-28,6.921875,10936.110352
2000-03-29,6.960938,11018.719727
2000-03-30,7.15625,10980.250000
2000-03-31,7.453125,10921.919922
2000-04-03,7.757813,11221.929688
2000-04-04,7.59375,11164.839844
2000-04-05,7.5,11033.919922
2000-04-06,7.710938,11114.269531
2000-04-07,7.71875,11111.480469
2000-04-10,7.984375,11186.559570
2000-04-11,8.179688,11287.080078
2000-04-12,8.484375,11125.129883
2000-04-13,8.296875,10923.549805
2000-04-14,7.992188,10305.769531
2000-04-17,7.96875,10582.509766
2000-04-18,8.109375,10767.419922
2000-04-19,8.085938,10674.959961
2000-04-20,8.390625,10844.049805
2000-04-24,8.679688,10906.099609
2000-04-25,8.53125,11124.820313
2000-04-26,8.414063,10945.500000
2000-04-27,8.382813,10888.099609
2000-04-28,8.335938,10733.910156
2000-05-01,8.070313,10811.780273
2000-05-02,7.875,10731.120117
2000-05-03,7.65625,10480.129883
2000-05-04,7.804688,10412.490234
2000-05-05,7.882813,10577.860352
2000-05-08,8.25,10603.629883
2000-05-09,8.484375,10536.750000
2000-05-10,8.546875,10367.780273
2000-05-11,8.648438,10545.969727
2000-05-12,8.921875,10609.370117
2000-05-15,9.328125,10807.780273
2000-05-16,9.453125,10934.570313
2000-05-17,9.328125,10769.740234
2000-05-18,9.6875,10777.280273
2000-05-19,9.546875,10626.849609
2000-05-22,9.539063,10542.549805
2000-05-23,9.429688,10422.269531
2000-05-24,9.734375,10535.349609
2000-05-25,9.570313,10323.919922
2000-05-26,9.484375,10299.240234
2000-05-30,9.492188,10527.129883
2000-05-31,9.320313,10522.330078
2000-06-01,9.5,10652.200195
2000-06-02,9.359375,10794.759766
2000-06-05,9.367188,10815.299805
2000-06-06,9.171875,10735.570313
2000-06-07,9.203125,10812.860352
2000-06-08,9.25,10668.719727
2000-06-09,9.617188,10614.059570
2000-06-12,9.988281,10564.209961
2000-06-13,10.09375,10621.839844
2000-06-14,10.25,10687.950195
2000-06-15,10.25,10714.820313
2000-06-16,10.09375,10449.299805
2000-06-19,10,10557.839844
2000-06-20,10.023438,10435.160156
2000-06-21,10.132813,10497.740234
2000-06-22,10.046875,10376.120117
2000-06-23,9.984375,10404.750000
2000-06-26,9.96875,10542.990234
2000-06-27,10.023438,10504.459961
2000-06-28,10.314453,10527.790039
2000-06-29,10.75,10398.040039
2000-06-30,10.71875,10447.889648
2000-07-03,11.007813,10560.669922
2000-07-05,11.125,10483.599609
2000-07-06,11.46875,10481.469727
2000-07-07,11.21875,10635.980469
2000-07-10,10.921875,10646.580078
2000-07-11,10.960938,10727.190430
2000-07-12,11.15625,10783.759766
2000-07-13,10.71875,10788.709961
2000-07-14,10.5625,10812.750000
2000-07-17,10.867188,10804.269531
2000-07-18,10.40625,10739.919922
2000-07-19,10.492188,10696.080078
2000-07-20,10.609375,10843.870117
2000-07-21,10.625,10733.559570
2000-07-24,10.289063,10685.120117
2000-07-25,9.84375,10699.969727
2000-07-26,9.773438,10516.480469
2000-07-27,10.234375,10586.129883
2000-07-28,10.148438,10511.169922
2000-07-31,10.226563,10521.980469
2000-08-01,10.429688,10606.950195
2000-08-02,10.453125,10687.530273
2000-08-03,10.617188,10706.580078
2000-08-04,10.960938,10767.750000
2000-08-07,10.992188,10867.009766
2000-08-08,10.875,10976.889648
2000-08-09,10.984375,10905.830078
2000-08-10,11.046875,10908.759766
2000-08-11,11.53125,11027.799805
2000-08-14,11.6875,11176.139648
2000-08-15,11.632813,11067.000000
2000-08-16,11.523438,11008.389648
2000-08-17,11.601563,11055.639648
2000-08-18,11.421875,11046.480469
2000-08-21,11.476563,11079.809570
2000-08-22,11.6875,11139.150391
2000-08-23,11.421875,11144.650391
2000-08-24,11.40625,11182.740234
2000-08-25,11.21875,11192.629883
2000-08-28,11.25,11252.839844
2000-08-29,11.34375,11215.099609
2000-08-30,11.328125,11103.009766
2000-08-31,11.814453,11215.099609
2000-09-01,11.742188,11238.780273
2000-09-05,11.796875,11260.610352
2000-09-06,11.5625,11310.639648
2000-09-07,11.476563,11259.870117
2000-09-08,11.3125,11220.650391
2000-09-11,11.6875,11195.490234
2000-09-12,11.429688,11233.230469
2000-09-13,11.4375,11182.179688
2000-09-14,11.8125,11087.469727
2000-09-15,11.585938,10927.000000
2000-09-18,11.398438,10808.519531
2000-09-19,11.789063,10789.290039
2000-09-20,11.539063,10687.919922
2000-09-21,11.804688,10765.519531
2000-09-22,12.226563,10847.370117
2000-09-25,12.164063,10808.150391
2000-09-26,12.179688,10631.320313
2000-09-27,12.25,10628.360352
2000-09-28,12.429688,10824.059570
2000-09-29,12.34375,10650.919922
2000-10-02,13.242188,10700.129883
2000-10-03,13.164063,10719.740234
2000-10-04,12.820313,10784.480469
2000-10-05,13.101563,10724.919922
2000-10-06,12.867188,10596.540039
2000-10-09,12.875,10568.429688
2000-10-10,13.234375,10524.400391
2000-10-11,13.1875,10413.790039
2000-10-12,12.6875,10034.580078
2000-10-13,12.984375,10192.179688
2000-10-16,13.617188,10238.799805
2000-10-17,13.351563,10089.709961
2000-10-18,13.101563,9975.019531
2000-10-19,13.070313,10142.980469
2000-10-20,13.164063,10226.589844
2000-10-23,13.070313,10271.719727
2000-10-24,13.328125,10393.070313
2000-10-25,13.0625,10326.480469
2000-10-26,13.429688,10380.120117
2000-10-27,13.710938,10590.620117
2000-10-30,14.5,10835.769531
2000-10-31,13.671875,10971.139648
2000-11-01,13.265625,10899.469727
2000-11-02,13.03125,10880.509766
2000-11-03,13.265625,10817.950195
2000-11-06,13.632813,10977.209961
2000-11-07,13.59375,10952.179688
2000-11-08,13.8125,10907.059570
2000-11-09,14.203125,10834.250000
2000-11-10,14.125,10602.950195
2000-11-13,13.742188,10517.250000
2000-11-14,14.164063,10681.059570
2000-11-15,14.367188,10707.599609
2000-11-16,14.40625,10656.030273
2000-11-17,14.429688,10629.870117
2000-11-20,14.375,10462.650391
2000-11-21,14.40625,10494.500000
2000-11-22,14.085938,10399.320313
2000-11-24,14.382813,10470.230469
2000-11-27,14.40625,10546.070313
2000-11-28,14.546875,10507.580078
2000-11-29,14.78125,10629.110352
2000-11-30,14.664063,10414.490234
2000-12-01,14.5,10373.540039
2000-12-04,14.609375,10560.950195
2000-12-05,14.796875,10898.719727
2000-12-06,14.71875,10664.379883
2000-12-07,14.59375,10617.360352
2000-12-08,14.90625,10712.910156
2000-12-11,15.054688,10725.799805
2000-12-12,14.789063,10768.269531
2000-12-13,14.765625,10794.440430
2000-12-14,14.414063,10674.990234
2000-12-15,14.6875,10434.959961
2000-12-18,15.109375,10645.419922
2000-12-19,14.632813,10584.370117
2000-12-20,14.734375,10318.929688
2000-12-21,15.085938,10487.290039
2000-12-22,14.9375,10635.559570
2000-12-26,15.3125,10692.440430
2000-12-27,15.21875,10803.160156
2000-12-28,15.625,10868.759766
2000-12-29,15.34375,10787.990234
2001-01-02,14.734375,10646.150391
2001-01-03,14.296875,10945.750000
2001-01-04,13.296875,10912.410156
2001-01-05,13.484375,10662.009766
2001-01-08,13.4375,10621.349609
2001-01-09,13.578125,10572.549805
2001-01-10,14.125,10604.269531
2001-01-11,13.84375,10609.549805
2001-01-12,13.546875,10525.379883
2001-01-16,13.421875,10652.660156
2001-01-17,13.171875,10584.339844
2001-01-18,13.0625,10678.280273
2001-01-19,12.890625,10587.589844
2001-01-22,13.828125,10578.240234
2001-01-23,14.625,10649.809570
2001-01-24,14.921875,10646.969727
2001-01-25,15.125,10729.519531
2001-01-26,14.953125,10659.980469
2001-01-29,14.69,10702.190430
2001-01-30,14.27,10881.200195
2001-01-31,14.1025,10887.360352
2001-02-01,14.185,10983.629883
2001-02-02,15.275,10864.099609
2001-02-05,15.6025,10965.849609
2001-02-06,15.225,10957.419922
2001-02-07,15.4675,10946.719727
2001-02-08,15.225,10880.549805
2001-02-09,14.6375,10781.450195
2001-02-12,14.78,10946.769531
2001-02-13,14.6475,10903.320313
2001-02-14,14.25,10795.410156
2001-02-15,14.0625,10891.019531
2001-02-16,14.2275,10799.820313
2001-02-20,14.15,10730.879883
2001-02-21,14.12,10526.580078
2001-02-22,13.765,10526.809570
2001-02-23,13.5825,10441.900391
2001-02-26,14.0475,10642.530273
2001-02-27,14.3525,10636.879883
2001-02-28,14.8075,10495.280273
2001-03-01,14.7475,10450.139648
2001-03-02,15.1975,10466.309570
2001-03-05,15,10562.299805
2001-03-06,15.1275,10591.219727
2001-03-07,15.125,10729.599609
2001-03-08,15.375,10858.250000
2001-03-09,15.2475,10644.620117
2001-03-12,14.915,10208.250000
2001-03-13,14.725,10290.799805
2001-03-14,14.525,9973.459961
2001-03-15,14.4775,10031.280273
2001-03-16,13.955,9823.410156
2001-03-19,14.1875,9959.110352
2001-03-20,14.1875,9720.759766
2001-03-21,13.575,9487.000000
2001-03-22,13.175,9389.480469
2001-03-23,13.625,9504.780273
2001-03-26,14.025,9687.530273
2001-03-27,14.085,9947.540039
2001-03-28,14.025,9785.349609
2001-03-29,14.4475,9799.059570
2001-03-30,14.815,9878.780273
2001-04-02,14.625,9777.929688
2001-04-03,14.5575,9485.709961
2001-04-04,14.965,9515.419922
2001-04-05,15,9918.049805
2001-04-06,14.735,9791.089844
2001-04-09,14.945,9845.150391
2001-04-10,14.7875,10102.740234
2001-04-11,14.455,10013.469727
2001-04-12,14.6075,10126.940430
2001-04-16,14.5575,10158.559570
2001-04-17,14.76,10216.730469
2001-04-18,15.17,10615.830078
2001-04-19,15.1,10693.709961
2001-04-20,15.0525,10579.849609
2001-04-23,14.935,10532.230469
2001-04-24,15.19,10454.339844
2001-04-25,15.75,10625.200195
2001-04-26,16.217501,10692.349609
2001-04-27,16.305,10810.049805
2001-04-30,16.370001,10734.969727
2001-05-01,16.540001,10898.339844
2001-05-02,15.8,10876.679688
2001-05-03,15.4,10796.650391
2001-05-04,15.2875,10951.240234
2001-05-07,15.2,10935.169922
2001-05-08,14.7775,10883.509766
2001-05-09,14.8,10866.980469
2001-05-10,14.355,10910.440430
2001-05-11,14.6125,10821.309570
2001-05-14,14.7875,10877.330078
2001-05-15,14.82,10872.969727
2001-05-16,15.1925,11215.919922
2001-05-17,14.5925,11248.580078
2001-05-18,14.18,11301.740234
2001-05-21,13.87,11337.919922
2001-05-22,13.575,11257.240234
2001-05-23,13.2575,11105.509766
2001-05-24,13.825,11122.419922
2001-05-25,13.6125,11005.370117
2001-05-29,13.45,11039.139648
2001-05-30,13.805,10872.639648
2001-05-31,14.375,10911.940430
2001-06-01,14.175,10990.410156
2001-06-04,14.19,11061.519531
2001-06-05,14.28,11175.839844
2001-06-06,14.6,11070.240234
2001-06-07,14.445,11090.740234
2001-06-08,14.5575,10977.000000
2001-06-11,14.1775,10922.089844
2001-06-12,14.2,10948.379883
2001-06-13,14.4,10871.620117
2001-06-14,14.545,10690.129883
2001-06-15,14.285,10623.639648
2001-06-18,14.6,10645.379883
2001-06-19,14.5075,10596.669922
2001-06-20,14.7,10647.330078
2001-06-21,15.14,10715.429688
2001-06-22,15.2925,10604.589844
2001-06-25,15.5725,10504.219727
2001-06-26,15.4375,10472.480469
2001-06-27,15.725,10434.839844
2001-06-28,15.6375,10566.209961
2001-06-29,15.4375,10502.400391
2001-07-02,15.615,10593.719727
2001-07-03,15.57,10571.110352
2001-07-05,15.4775,10479.860352
2001-07-06,15.48,10252.679688
2001-07-09,15.875,10299.400391
2001-07-10,15.725,10175.639648
2001-07-11,15.87,10241.019531
2001-07-12,16.2675,10478.990234
2001-07-13,16.4475,10539.059570
2001-07-16,16.174999,10472.120117
2001-07-17,16.495001,10606.389648
2001-07-18,16.59,10569.830078
2001-07-19,16.657499,10610.000000
2001-07-20,16.455,10576.650391
2001-07-23,16.4375,10424.419922
2001-07-24,16.252501,10241.120117
2001-07-25,16.115,10405.669922
2001-07-26,16.252501,10455.629883
2001-07-27,16.25,10416.669922
2001-07-30,16.637501,10401.719727
2001-07-31,16.855,10522.809570
2001-08-01,16.25,10510.009766
2001-08-02,15.9875,10551.179688
2001-08-03,16.0725,10512.780273
2001-08-06,15.88,10401.309570
2001-08-07,16.094999,10458.740234
2001-08-08,15.9175,10293.500000
2001-08-09,15.91,10298.559570
2001-08-10,16.094999,10416.250000
2001-08-13,16.317499,10415.910156
2001-08-14,16.375,10412.169922
2001-08-15,16.35,10345.950195
2001-08-16,16.6,10392.519531
2001-08-17,16.405001,10240.780273
2001-08-20,16.522499,10320.070313
2001-08-21,16.684999,10174.139648
2001-08-22,16.844999,10276.900391
2001-08-23,17.1875,10229.150391
2001-08-24,17.0275,10423.169922
2001-08-27,17.125,10382.349609
2001-08-28,17.2325,10222.030273
2001-08-29,17.3125,10090.900391
2001-08-30,17.182501,9919.580078
2001-08-31,17.014999,9949.750000
2001-09-04,16.997499,9997.490234
2001-09-05,17.075001,10033.269531
2001-09-06,16.715,9840.839844
2001-09-07,16.325001,9605.849609
2001-09-10,16.6,9605.509766
2001-09-17,16.127501,8920.700195
2001-09-18,15.625,8903.400391
2001-09-19,15.4375,8759.129883
2001-09-20,15.3525,8376.209961
2001-09-21,14.9875,8235.809570
2001-09-24,15.4025,8603.860352
2001-09-25,15.7475,8659.969727
2001-09-26,16.4,8567.389648
2001-09-27,16.497499,8681.419922
2001-09-28,16.625,8847.559570
2001-10-01,16.725,8836.830078
2001-10-02,16.815001,8950.589844
2001-10-03,16.815001,9123.780273
2001-10-04,17.025,9060.879883
2001-10-05,17.155001,9119.769531
2001-10-08,17.025,9067.940430
2001-10-09,17.02,9052.440430
2001-10-10,17.23,9240.860352
2001-10-11,16.92,9410.450195
2001-10-12,16.772499,9344.160156
2001-10-15,17.055,9347.620117
2001-10-16,17.15,9384.230469
2001-10-17,17.012501,9232.969727
2001-10-18,16.952499,9163.219727
2001-10-19,16.9025,9204.110352
2001-10-22,17.2125,9377.030273
2001-10-23,17.002501,9340.080078
2001-10-24,16.5,9345.620117
2001-10-25,16.625,9462.900391
2001-10-26,16.852501,9545.169922
2001-10-29,16.82,9269.500000
2001-10-30,16.7075,9121.980469
2001-10-31,16.4375,9075.139648
2001-11-01,16.305,9263.900391
2001-11-02,16.387501,9323.540039
2001-11-05,16.5275,9441.030273
2001-11-06,16.684999,9591.120117
2001-11-07,16.475,9554.370117
2001-11-08,16.047501,9587.519531
2001-11-09,15.8825,9608.000000
2001-11-12,16.105,9554.370117
2001-11-13,16.237499,9750.950195
2001-11-14,16.26,9823.610352
2001-11-15,16.2875,9872.389648
2001-11-16,16.360001,9866.990234
2001-11-19,16.85,9976.459961
2001-11-20,17.684999,9901.379883
2001-11-21,17.717501,9834.679688
2001-11-23,17.805,9959.709961
2001-11-26,17.862499,9982.750000
2001-11-27,17.785,9872.599609
2001-11-28,17.924999,9711.860352
2001-11-29,17.825001,9829.419922
2001-11-30,17.862499,9851.559570
2001-12-03,17.8325,9763.959961
2001-12-04,17.8225,9893.839844
2001-12-05,17.99,10114.290039
2001-12-06,18.047501,10099.139648
2001-12-07,18.035,10049.459961
2001-12-10,17.879999,9921.450195
2001-12-11,17.934999,9888.370117
2001-12-12,17.424999,9894.809570
2001-12-13,17.5,9766.450195
2001-12-14,17.74,9811.150391
2001-12-17,17.737499,9891.969727
2001-12-18,17.75,9998.389648
2001-12-19,17.355,10070.490234
2001-12-20,17.315001,9985.179688
2001-12-21,17.344999,10035.339844
2001-12-24,17.565001,10035.339844
2001-12-26,17.559999,10088.139648
2001-12-27,17.637501,10131.309570
2001-12-28,17.700001,10136.990234
2001-12-31,17.692499,10021.570313
2002-01-02,17.605,10073.400391
2002-01-03,17.407499,10172.139648
2002-01-04,17.5,10259.740234
2002-01-07,17.387501,10197.049805
2002-01-08,17.34,10150.549805
2002-01-09,17.389999,10094.089844
2002-01-10,17.65,10067.860352
2002-01-11,17.9375,9987.530273
2002-01-14,18.125,9891.419922
2002-01-15,18.1625,9924.150391
2002-01-16,18.25,9712.269531
2002-01-17,18.084999,9850.040039
2002-01-18,18.145,9771.849609
2002-01-22,18.137501,9713.799805
2002-01-23,18.1,9730.959961
2002-01-24,18.5825,9796.070313
2002-01-25,18.549999,9840.080078
2002-01-28,18.5,9865.750000
2002-01-29,18.237499,9618.240234
2002-01-30,18.125,9762.860352
2002-01-31,18.5875,9920.000000
2002-02-01,18.7425,9907.259766
2002-02-04,18.475,9687.089844
2002-02-05,18.75,9685.429688
2002-02-06,18.65,9653.389648
2002-02-07,18.775,9625.440430
2002-02-08,18.6075,9744.240234
2002-02-11,18.6,9884.780273
2002-02-12,18.889999,9863.740234
2002-02-13,18.799999,9989.669922
2002-02-14,18.6325,10001.990234
2002-02-15,18.577499,9903.040039
2002-02-19,18.452499,9745.139648
2002-02-20,18.469999,9941.169922
2002-02-21,18.73,9834.679688
2002-02-22,18.682501,9968.150391
2002-02-25,18.592501,10145.709961
2002-02-26,18.424999,10115.259766
2002-02-27,18.237499,10127.580078
2002-02-28,18.122499,10106.129883
2002-03-01,17.8125,10368.860352
2002-03-04,17.032499,10586.820313
2002-03-05,17.1875,10433.410156
2002-03-06,17.5075,10574.290039
2002-03-07,17.65,10525.370117
2002-03-08,17.8675,10572.490234
2002-03-11,18.27,10611.240234
2002-03-12,18.334999,10632.349609
2002-03-13,18.4125,10501.849609
2002-03-14,18.6,10517.139648
2002-03-15,18.637501,10607.230469
2002-03-18,18.7325,10577.750000
2002-03-19,18.827499,10635.250000
2002-03-20,18.825001,10501.570313
2002-03-21,18.834999,10479.839844
2002-03-22,18.67,10427.669922
2002-03-25,18.5875,10281.669922
2002-03-26,18.594999,10353.360352
2002-03-27,18.85,10426.910156
2002-03-28,19.105,10403.940430
2002-04-01,18.9725,10362.700195
2002-04-02,19.254999,10313.709961
2002-04-03,19.1625,10198.290039
2002-04-04,19.209999,10235.169922
2002-04-05,19.360001,10271.639648
2002-04-08,19.27,10249.080078
2002-04-09,19.325001,10208.669922
2002-04-10,19.487499,10381.730469
2002-04-11,19.5875,10176.080078
2002-04-12,19.200001,10190.820313
2002-04-15,19.125,10093.669922
2002-04-16,19.2125,10301.320313
2002-04-17,19.8925,10220.780273
