Date,PG,DOW
1999-07-29,44.0625,10791.290039
1999-07-30,45.28125,10655.150391
1999-08-02,45.0625,10645.959961
1999-08-03,46.84375,10677.309570
1999-08-04,46.40625,10674.769531
1999-08-05,46.96875,10793.820313
1999-08-06,46.5625,10714.030273
1999-08-09,45.71875,10707.700195
1999-08-10,46.875,10655.150391
1999-08-11,46.625,10787.799805
1999-08-12,46.03125,10789.389648
1999-08-13,46.5,10973.650391
1999-08-16,46.9375,11046.790039
1999-08-17,47.6875,11117.080078
1999-08-18,47.375,10991.379883
1999-08-19,47.125,10963.839844
1999-08-20,48.625,11100.610352
1999-08-23,49.125,11299.759766
1999-08-24,50.125,11283.299805
1999-08-25,51.3125,11326.040039
1999-08-26,50.125,11198.450195
1999-08-27,49,11090.169922
1999-08-30,49.25,10914.129883
1999-08-31,49.625,10829.280273
1999-09-01,49.75,10937.879883
1999-09-02,50.0625,10843.209961
1999-09-03,50.46875,11078.450195
1999-09-07,51.4375,11034.129883
1999-09-08,51.375,11036.339844
1999-09-09,50.9375,11079.400391
1999-09-10,51.5625,11028.429688
1999-09-13,50.84375,11030.330078
1999-09-14,49.78125,10910.330078
1999-09-15,49.25,10801.419922
1999-09-16,50.0625,10737.459961
1999-09-17,50.5625,10803.629883
1999-09-20,50.46875,10823.900391
1999-09-21,50.125,10598.469727
1999-09-22,49,10524.070313
1999-09-23,48.21875,10318.589844
1999-09-24,48.65625,10279.330078
1999-09-27,49.6875,10303.389648
1999-09-28,49.46875,10275.530273
1999-09-29,47.90625,10213.480469
1999-09-30,46.875,10336.950195
1999-10-01,46.71875,10273.000000
1999-10-04,48.125,10401.230469
1999-10-05,47.71875,10400.589844
1999-10-06,48.53125,10588.339844
1999-10-07,48.59375,10537.049805
1999-10-08,49.03125,10649.759766
1999-10-11,49,10648.179688
1999-10-12,48.59375,10417.059570
1999-10-13,47.5625,10232.160156
1999-10-14,47.90625,10286.610352
1999-10-15,46.65625,10019.709961
1999-10-18,47.65625,10116.280273
1999-10-19,49.21875,10204.929688
1999-10-20,49.78125,10392.360352
1999-10-21,50.4375,10297.690430
1999-10-22,50.375,10470.250000
1999-10-25,49.84375,10349.929688
1999-10-26,49.09375,10302.129883
1999-10-27,49.625,10394.889648
1999-10-28,52.3125,10622.530273
1999-10-29,52.4375,10729.860352
1999-11-01,54,10648.509766
1999-11-02,53,10581.839844
1999-11-03,53.375,10609.059570
1999-11-04,52.65625,10639.639648
1999-11-05,52.9375,10704.480469
1999-11-08,54.28125,10718.849609
1999-11-09,53.75,10617.320313
1999-11-10,53.6875,10597.740234
1999-11-11,53.21875,10595.299805
1999-11-12,53.5,10769.320313
1999-11-15,53.28125,10760.750000
1999-11-16,53.6875,10932.330078
1999-11-17,54.5,10883.089844
1999-11-18,54.78125,11035.700195
1999-11-19,55.25,11003.889648
1999-11-22,55.390625,11089.519531
1999-11-23,56.15625,10995.629883
1999-11-24,56.21875,11008.169922
1999-11-26,56.5,10988.910156
1999-11-29,55.75,10947.919922
1999-11-30,54,10877.809570
1999-12-01,56.125,10998.389648
1999-12-02,56.25,11039.059570
1999-12-03,56.875,11286.179688
1999-12-06,56.625,11225.009766
1999-12-07,54.96875,11106.650391
1999-12-08,55.34375,11068.120117
1999-12-09,54.9375,11134.790039
1999-12-10,55.21875,11224.700195
1999-12-13,55.148438,11192.589844
1999-12-14,55.78125,11160.169922
1999-12-15,56.3125,11225.320313
1999-12-16,54.9375,11244.889648
1999-12-17,53.125,11257.429688
1999-12-20,53.8125,11144.269531
1999-12-21,52.25,11200.540039
1999-12-22,54.5,11203.599609
1999-12-23,54.75,11405.759766
1999-12-27,55.59375,11391.080078
1999-12-28,54.875,11476.709961
1999-12-29,54.6875,11484.660156
1999-12-30,54.8125,11452.860352
1999-12-31,54.78125,11497.120117
2000-01-03,53.59375,11357.509766
2000-01-04,52.5625,10997.929688
2000-01-05,51.5625,11122.650391
2000-01-06,53.9375,11253.259766
2000-01-07,58.25,11522.559570
2000-01-10,57.96875,11572.200195
2000-01-11,58.875,11511.080078
2000-01-12,58.5,11551.099609
2000-01-13,57.5,11582.429688
2000-01-14,58.5,11722.980469
2000-01-18,58.46875,11560.719727
2000-01-19,57.6875,11489.360352
2000-01-20,56.28125,11351.299805
2000-01-21,51.34375,11251.709961
2000-01-24,51.5625,11008.169922
2000-01-25,48.75,11029.889648
2000-01-26,50.3125,11032.990234
2000-01-27,52.03125,11028.019531
2000-01-28,50.15625,10738.870117
2000-01-31,50.53125,10940.530273
2000-02-01,49.75,11041.049805
2000-02-02,49.3125,11003.200195
2000-02-03,48.90625,11013.440430
2000-02-04,47.375,10963.799805
2000-02-07,46.625,10905.790039
2000-02-08,47.875,10957.599609
2000-02-09,47,10699.160156
2000-02-10,45.71875,10643.629883
2000-02-11,46.875,10425.209961
2000-02-14,45.9375,10519.839844
2000-02-15,47.875,10718.089844
2000-02-16,47.023438,10561.410156
2000-02-17,47.09375,10514.570313
2000-02-18,46.820313,10219.519531
2000-02-22,46.4375,10304.839844
2000-02-23,45.3125,10225.730469
2000-02-24,44.25,10092.629883
2000-02-25,42.5625,9862.120117
2000-02-28,44.1875,10038.650391
2000-02-29,43.9375,10128.309570
2000-03-01,44.125,10137.929688
2000-03-02,43.65625,10164.919922
2000-03-03,44.21875,10367.200195
2000-03-06,43.71875,10170.500000
2000-03-07,30.5,9796.030273
2000-03-08,29,9856.530273
2000-03-09,28.875,10010.730469
2000-03-10,26.875,9928.820313
2000-03-13,28.625,9947.129883
2000-03-14,27.875,9811.240234
2000-03-15,29.25,10131.410156
2000-03-16,29.9375,10630.599609
2000-03-17,28.8125,10595.230469
2000-03-20,29.0625,10680.240234
2000-03-21,28.5,10907.339844
2000-03-22,28.5,10866.700195
2000-03-23,28.09375,11119.860352
2000-03-24,28.21875,11112.719727
2000-03-27,27.625,11025.849609
2000-03-28,28.5,10936.110352
2000-03-29,29.34375,11018.719727
2000-03-30,29,10980.250000
2000-03-31,28.375,10921.919922
2000-04-03,29.75,11221.929688
2000-04-04,31.75,11164.839844
2000-04-05,30.78125,11033.919922
2000-04-06,31.375,11114.269531
2000-04-07,31.71875,11111.480469
2000-04-10,33,11186.559570
2000-04-11,33.21875,11287.080078
2000-04-12,34.65625,11125.129883
2000-04-13,34.75,10923.549805
2000-04-14,31.5,10305.769531
2000-04-17,34.5,10582.509766
2000-04-18,33.03125,10767.419922
2000-04-19,33.03125,10674.959961
2000-04-20,34.46875,10844.049805
2000-04-24,35.25,10906.099609
2000-04-25,32.125,11124.820313
2000-04-26,30.375,10945.500000
2000-04-27,30.4375,10888.099609
2000-04-28,29.875,10733.910156
2000-05-01,29.851563,10811.780273
2000-05-02,29.90625,10731.120117
2000-05-03,30.3125,10480.129883
2000-05-04,30.21875,10412.490234
2000-05-05,30.4375,10577.860352
2000-05-08,30.59375,10603.629883
2000-05-09,31.375,10536.750000
2000-05-10,32.09375,10367.780273
2000-05-11,32.5,10545.969727
2000-05-12,32.0625,10609.370117
2000-05-15,32.4375,10807.780273
2000-05-16,32.25,10934.570313
2000-05-17,32.5,10769.740234
2000-05-18,32.375,10777.280273
2000-05-19,32.53125,10626.849609
2000-05-22,32.4375,10542.549805
2000-05-23,32.1875,10422.269531
2000-05-24,32.9375,10535.349609
2000-05-25,32.96875,10323.919922
2000-05-26,33.125,10299.240234
2000-05-30,33.0625,10527.129883
2000-05-31,33.25,10522.330078
2000-06-01,32.8125,10652.200195
2000-06-02,32,10794.759766
2000-06-05,31.65625,10815.299805
2000-06-06,31.625,10735.570313
2000-06-07,30.9375,10812.860352
2000-06-08,28.75,10668.719727
2000-06-09,28.5,10614.059570
2000-06-12,28.1875,10564.209961
2000-06-13,28.5,10621.839844
2000-06-14,28.5,10687.950195
2000-06-15,28.375,10714.820313
2000-06-16,27.75,10449.299805
2000-06-19,28.046875,10557.839844
2000-06-20,27.625,10435.160156
2000-06-21,27.28125,10497.740234
2000-06-22,27.0625,10376.120117
2000-06-23,27.46875,10404.750000
2000-06-26,27.8125,10542.990234
2000-06-27,27.8125,10504.459961
2000-06-28,27.773438,10527.790039
2000-06-29,26.8125,10398.040039
2000-06-30,28.375,10447.889648
2000-07-03,27.9375,10560.669922
2000-07-05,27.8125,10483.599609
2000-07-06,27.625,10481.469727
2000-07-07,27.4375,10635.980469
2000-07-10,27.71875,10646.580078
2000-07-11,27.5625,10727.190430
2000-07-12,27.5625,10783.759766
2000-07-13,27.28125,10788.709961
2000-07-14,28,10812.750000
2000-07-17,28.0625,10804.269531
2000-07-18,29.125,10739.919922
2000-07-19,29.5625,10696.080078
2000-07-20,29.5,10843.870117
2000-07-21,29.5625,10733.559570
2000-07-24,29.5,10685.120117
2000-07-25,30.3125,10699.969727
2000-07-26,29.828125,10516.480469
2000-07-27,29.78125,10586.129883
2000-07-28,29.59375,10511.169922
2000-07-31,28.5,10521.980469
2000-08-01,29.375,10606.950195
2000-08-02,29.09375,10687.530273
2000-08-03,29.03125,10706.580078
2000-08-04,28.6875,10767.750000
2000-08-07,28.5625,10867.009766
2000-08-08,28.25,10976.889648
2000-08-09,28.15625,10905.830078
2000-08-10,28.40625,10908.759766
2000-08-11,29.125,11027.799805
2000-08-14,29.625,11176.139648
2000-08-15,31.375,11067.000000
2000-08-16,31.375,11008.389648
2000-08-17,31.125,11055.639648
2000-08-18,31.5,11046.480469
2000-08-21,31.59375,11079.809570
2000-08-22,32.0625,11139.150391
2000-08-23,32.15625,11144.650391
2000-08-24,31.46875,11182.740234
2000-08-25,31.375,11192.629883
2000-08-28,31.375,11252.839844
2000-08-29,31.25,11215.099609
2000-08-30,31.03125,11103.009766
2000-08-31,30.914063,11215.099609
2000-09-01,30.6875,11238.780273
2000-09-05,31.25,11260.610352
2000-09-06,31.71875,11310.639648
2000-09-07,31.3125,11259.870117
2000-09-08,31.71875,11220.650391
2000-09-11,31.34375,11195.490234
2000-09-12,31.53125,11233.230469
2000-09-13,31.25,11182.179688
2000-09-14,30.648438,11087.469727
2000-09-15,31.25,10927.000000
2000-09-18,31.0625,10808.519531
2000-09-19,30.75,10789.290039
2000-09-20,30.90625,10687.919922
2000-09-21,31.4375,10765.519531
2000-09-22,31.9375,10847.370117
2000-09-25,31.5625,10808.150391
2000-09-26,30.875,10631.320313
2000-09-27,30.875,10628.360352
2000-09-28,33.46875,10824.059570
2000-09-29,33.5,10650.919922
2000-10-02,34.03125,10700.129883
2000-10-03,34.40625,10719.740234
2000-10-04,35.0625,10784.480469
2000-10-05,36.5,10724.919922
2000-10-06,36.96875,10596.540039
2000-10-09,36.4375,10568.429688
2000-10-10,36.21875,10524.400391
2000-10-11,36.75,10413.790039
2000-10-12,36.8125,10034.580078
2000-10-13,36.3125,10192.179688
2000-10-16,35.96875,10238.799805
2000-10-17,36.65625,10089.709961
2000-10-18,37.34375,9975.019531
2000-10-19,36.5,10142.980469
2000-10-20,36.4375,10226.589844
2000-10-23,34.78125,10271.719727
2000-10-24,36.8125,10393.070313
2000-10-25,37.46875,10326.480469
2000-10-26,37.46875,10380.120117
2000-10-27,38.46875,10590.620117
2000-10-30,38.4375,10835.769531
2000-10-31,35.71875,10971.139648
2000-11-01,34.5,10899.469727
2000-11-02,33.96875,10880.509766
2000-11-03,34.125,10817.950195
2000-11-06,34.25,10977.209961
2000-11-07,34.21875,10952.179688
2000-11-08,34.71875,10907.059570
2000-11-09,34.75,10834.250000
2000-11-10,35.8125,10602.950195
2000-11-13,36.125,10517.250000
2000-11-14,36.21875,10681.059570
2000-11-15,36.6875,10707.599609
2000-11-16,37.03125,10656.030273
2000-11-17,37.875,10629.870117
2000-11-20,37.46875,10462.650391
2000-11-21,37.03125,10494.500000
2000-11-22,37.71875,10399.320313
2000-11-24,36.8125,10470.230469
2000-11-27,36.4375,10546.070313
2000-11-28,36.84375,10507.580078
2000-11-29,37.78125,10629.110352
2000-11-30,37.4375,10414.490234
2000-12-01,36.96875,10373.540039
2000-12-04,37.6875,10560.950195
2000-12-05,36.59375,10898.719727
2000-12-06,36.0625,10664.379883
2000-12-07,36.78125,10617.360352
2000-12-08,35.625,10712.910156
2000-12-11,34.53125,10725.799805
2000-12-12,35.96875,10768.269531
2000-12-13,36.21875,10794.440430
2000-12-14,36.75,10674.990234
2000-12-15,35.6875,10434.959961
2000-12-18,36.3125,10645.419922
2000-12-19,36.5625,10584.370117
2000-12-20,36.28125,10318.929688
2000-12-21,37.25,10487.290039
2000-12-22,36.875,10635.559570
2000-12-26,37.21875,10692.440430
2000-12-27,38.25,10803.160156
2000-12-28,38.625,10868.759766
2000-12-29,39.21875,10787.990234
2001-01-02,39.25,10646.150391
2001-01-03,37.3125,10945.750000
2001-01-04,36.15625,10912.410156
2001-01-05,37.46875,10662.009766
2001-01-08,38.28125,10621.349609
2001-01-09,37.3125,10572.549805
2001-01-10,36.90625,10604.269531
2001-01-11,36.375,10609.549805
2001-01-12,35.15625,10525.379883
2001-01-16,35.96875,10652.660156
2001-01-17,35.09375,10584.339844
2001-01-18,35.40625,10678.280273
2001-01-19,34.96875,10587.589844
2001-01-22,34.5625,10578.240234
2001-01-23,34.71875,10649.809570
2001-01-24,34.96875,10646.969727
2001-01-25,34.96875,10729.519531
2001-01-26,34.625,10659.980469
2001-01-29,33.424999,10702.190430
2001-01-30,35.549999,10881.200195
2001-01-31,35.919998,10887.360352
2001-02-01,36.974998,10983.629883
2001-02-02,36.880001,10864.099609
2001-02-05,37.174999,10965.849609
2001-02-06,37.060001,10957.419922
2001-02-07,37.595001,10946.719727
2001-02-08,37.450001,10880.549805
2001-02-09,37.494999,10781.450195
2001-02-12,37.549999,10946.769531
2001-02-13,37.275002,10903.320313
2001-02-14,36.845001,10795.410156
2001-02-15,36.93,10891.019531
2001-02-16,37.419998,10799.820313
2001-02-20,37.855,10730.879883
2001-02-21,38.400002,10526.580078
2001-02-22,38.049999,10526.809570
2001-02-23,37.514999,10441.900391
2001-02-26,35.555,10642.530273
2001-02-27,35.349998,10636.879883
2001-02-28,35.25,10495.280273
2001-03-01,34.325001,10450.139648
2001-03-02,34.825001,10466.309570
2001-03-05,35.080002,10562.299805
2001-03-06,34.525002,10591.219727
2001-03-07,34.259998,10729.599609
2001-03-08,35.5,10858.250000
2001-03-09,34.57,10644.620117
2001-03-12,34.125,10208.250000
2001-03-13,34.07,10290.799805
2001-03-14,33.299999,9973.459961
2001-03-15,32.470001,10031.280273
2001-03-16,32.349998,9823.410156
2001-03-19,32.950001,9959.110352
2001-03-20,32.950001,9720.759766
2001-03-21,31.6,9487.000000
2001-03-22,31.375,9389.480469
2001-03-23,30.1,9504.780273
2001-03-26,30.209999,9687.530273
2001-03-27,31.09,9947.540039
2001-03-28,31.035,9785.349609
2001-03-29,30.625,9799.059570
2001-03-30,31.299999,9878.780273
2001-04-02,30.799999,9777.929688
2001-04-03,30.549999,9485.709961
2001-04-04,30.434999,9515.419922
2001-04-05,30.775,9918.049805
2001-04-06,30.84,9791.089844
2001-04-09,30.17,9845.150391
2001-04-10,29.35,10102.740234
2001-04-11,29.49,10013.469727
2001-04-12,29.4,10126.940430
2001-04-16,29.575001,10158.559570
2001-04-17,28.700001,10216.730469
2001-04-18,28.715,10615.830078
2001-04-19,29.48,10693.709961
2001-04-20,29,10579.849609
2001-04-23,29.025,10532.230469
2001-04-24,28.32,10454.339844
2001-04-25,28.780001,10625.200195
2001-04-26,29.15,10692.349609
2001-04-27,29.915001,10810.049805
2001-04-30,30.025,10734.969727
2001-05-01,32.09,10898.339844
2001-05-02,32.075001,10876.679688
2001-05-03,32.134998,10796.650391
2001-05-04,32.134998,10951.240234
2001-05-07,32.325001,10935.169922
2001-05-08,32.25,10883.509766
2001-05-09,33.095001,10866.980469
2001-05-10,32.919998,10910.440430
2001-05-11,32.75,10821.309570
2001-05-14,33.025002,10877.330078
2001-05-15,32.990002,10872.969727
2001-05-16,34.145,11215.919922
2001-05-17,33.575001,11248.580078
2001-05-18,33.740002,11301.740234
2001-05-21,32.625,11337.919922
2001-05-22,32,11257.240234
2001-05-23,32.095001,11105.509766
2001-05-24,32.125,11122.419922
2001-05-25,31.75,11005.370117
2001-05-29,32.32,11039.139648
2001-05-30,32.185001,10872.639648
2001-05-31,32.119999,10911.940430
2001-06-01,31.754999,10990.410156
2001-06-04,31.799999,11061.519531
2001-06-05,32.040001,11175.839844
2001-06-06,32.334999,11070.240234
2001-06-07,32.459999,11090.740234
2001-06-08,32.139999,10977.000000
2001-06-11,32.174999,10922.089844
2001-06-12,32.75,10948.379883
2001-06-13,32.474998,10871.620117
2001-06-14,32.43,10690.129883
2001-06-15,31.299999,10623.639648
2001-06-18,31.075001,10645.379883
2001-06-19,31.205,10596.669922
2001-06-20,31.275,10647.330078
2001-06-21,31.174999,10715.429688
2001-06-22,31.639999,10604.589844
2001-06-25,31.4,10504.219727
2001-06-26,31.93,10472.480469
2001-06-27,31.700001,10434.839844
2001-06-28,31.825001,10566.209961
2001-06-29,31.9,10502.400391
2001-07-02,32.235001,10593.719727
2001-07-03,32.299999,10571.110352
2001-07-05,32.264999,10479.860352
2001-07-06,32.5,10252.679688
2001-07-09,33.07,10299.400391
2001-07-10,33.505001,10175.639648
2001-07-11,34.375,10241.019531
2001-07-12,34.375,10478.990234
2001-07-13,34.07,10539.059570
2001-07-16,34.575001,10472.120117
2001-07-17,34.965,10606.389648
2001-07-18,34.599998,10569.830078
2001-07-19,34.195,10610.000000
2001-07-20,34.044998,10576.650391
2001-07-23,33.900002,10424.419922
2001-07-24,34.044998,10241.120117
2001-07-25,35,10405.669922
2001-07-26,35.5,10455.629883
2001-07-27,35.235001,10416.669922
2001-07-30,35.549999,10401.719727
2001-07-31,35.509998,10522.809570
2001-08-01,35.75,10510.009766
2001-08-02,35.73,10551.179688
2001-08-03,35.110001,10512.780273
2001-08-06,35.375,10401.309570
2001-08-07,35.305,10458.740234
2001-08-08,34.924999,10293.500000
2001-08-09,35.349998,10298.559570
2001-08-10,35.935001,10416.250000
2001-08-13,36.060001,10415.910156
2001-08-14,36.25,10412.169922
2001-08-15,36.09,10345.950195
2001-08-16,37.095001,10392.519531
2001-08-17,37.375,10240.780273
2001-08-20,37.84,10320.070313
2001-08-21,37.389999,10174.139648
2001-08-22,37.825001,10276.900391
2001-08-23,38.470001,10229.150391
2001-08-24,38.5,10423.169922
2001-08-27,38.419998,10382.349609
2001-08-28,37.494999,10222.030273
2001-08-29,37.009998,10090.900391
2001-08-30,37.294998,9919.580078
2001-08-31,37.075001,9949.750000
2001-09-04,37.759998,9997.490234
2001-09-05,37.939999,10033.269531
2001-09-06,37.75,9840.839844
2001-09-07,37.174999,9605.849609
2001-09-10,37.099998,9605.509766
2001-09-17,37.275002,8920.700195
2001-09-18,37.099998,8903.400391
2001-09-19,37.275002,8759.129883
2001-09-20,36.404999,8376.209961
2001-09-21,33.5,8235.809570
2001-09-24,34.73,8603.860352
2001-09-25,35.5,8659.969727
2001-09-26,35.564999,8567.389648
2001-09-27,36.200001,8681.419922
2001-09-28,36.395,8847.559570
2001-10-01,36.195,8836.830078
2001-10-02,36.639999,8950.589844
2001-10-03,36.625,9123.780273
2001-10-04,35.599998,9060.879883
2001-10-05,36.345001,9119.769531
2001-10-08,36.125,9067.940430
2001-10-09,36.27,9052.440430
2001-10-10,36.669998,9240.860352
2001-10-11,36.294998,9410.450195
2001-10-12,35.970001,9344.160156
2001-10-15,35.555,9347.620117
2001-10-16,35.465,9384.230469
2001-10-17,34.900002,9232.969727
2001-10-18,35.150002,9163.219727
2001-10-19,35.875,9204.110352
2001-10-22,36.224998,9377.030273
2001-10-23,35.75,9340.080078
2001-10-24,35.700001,9345.620117
2001-10-25,36.145,9462.900391
2001-10-26,36.674999,9545.169922
2001-10-29,35.650002,9269.500000
2001-10-30,37.099998,9121.980469
2001-10-31,36.889999,9075.139648
2001-11-01,37.990002,9263.900391
2001-11-02,38,9323.540039
2001-11-05,38.465,9441.030273
2001-11-06,39,9591.120117
2001-11-07,39.055,9554.370117
2001-11-08,38.349998,9587.519531
2001-11-09,38.654999,9608.000000
2001-11-12,38.634998,9554.370117
2001-11-13,38.93,9750.950195
2001-11-14,39.115002,9823.610352
2001-11-15,39.145,9872.389648
2001-11-16,39.369999,9866.990234
2001-11-19,39.34,9976.459961
2001-11-20,39.25,9901.379883
2001-11-21,38.950001,9834.679688
2001-11-23,39.224998,9959.709961
2001-11-26,39.075001,9982.750000
2001-11-27,38.560001,9872.599609
2001-11-28,38,9711.860352
2001-11-29,38.720001,9829.419922
2001-11-30,38.73,9851.559570
2001-12-03,38.150002,9763.959961
2001-12-04,38.169998,9893.839844
2001-12-05,38.349998,10114.290039
2001-12-06,37.849998,10099.139648
2001-12-07,37.715,10049.459961
2001-12-10,38.360001,9921.450195
2001-12-11,38.349998,9888.370117
2001-12-12,39.974998,9894.809570
2001-12-13,40.450001,9766.450195
2001-12-14,39.950001,9811.150391
2001-12-17,39.900002,9891.969727
2001-12-18,40.689999,9998.389648
2001-12-19,40.73,10070.490234
2001-12-20,40.494999,9985.179688
2001-12-21,40.32,10035.339844
2001-12-24,40.130001,10035.339844
2001-12-26,40.25,10088.139648
2001-12-27,40.075001,10131.309570
2001-12-28,39.755001,10136.990234
2001-12-31,39.564999,10021.570313
2002-01-02,40,10073.400391
2002-01-03,39.615002,10172.139648
2002-01-04,39.224998,10259.740234
2002-01-07,38.775002,10197.049805
2002-01-08,38.880001,10150.549805
2002-01-09,38.599998,10094.089844
2002-01-10,38.465,10067.860352
2002-01-11,38.605,9987.530273
2002-01-14,39.349998,9891.419922
2002-01-15,39.825001,9924.150391
2002-01-16,39.744999,9712.269531
2002-01-17,39.845001,9850.040039
2002-01-18,39.904999,9771.849609
2002-01-22,39.709999,9713.799805
2002-01-23,39.299999,9730.959961
2002-01-24,38.889999,9796.070313
2002-01-25,39.57,9840.080078
2002-01-28,39.580002,9865.750000
2002-01-29,38.759998,9618.240234
2002-01-30,39.145,9762.860352
2002-01-31,40.84,9920.000000
2002-02-01,41.285,9907.259766
2002-02-04,41.349998,9687.089844
2002-02-05,41.310001,9685.429688
2002-02-06,41.25,9653.389648
2002-02-07,41.064999,9625.440430
2002-02-08,41.044998,9744.240234
2002-02-11,40.855,9884.780273
2002-02-12,41.775002,9863.740234
2002-02-13,41.865002,9989.669922
2002-02-14,42.02,10001.990234
2002-02-15,42.494999,9903.040039
2002-02-19,42,9745.139648
2002-02-20,42.5,9941.169922
2002-02-21,41.549999,9834.679688
2002-02-22,42.799999,9968.150391
2002-02-25,43.685001,10145.709961
2002-02-26,43.25,10115.259766
2002-02-27,42.75,10127.580078
2002-02-28,42.395,10106.129883
2002-03-01,43.775002,10368.860352
2002-03-04,43.490002,10586.820313
2002-03-05,42.529999,10433.410156
2002-03-06,42.525002,10574.290039
2002-03-07,41.970001,10525.370117
2002-03-08,41.959999,10572.490234
2002-03-11,42.049999,10611.240234
2002-03-12,42.639999,10632.349609
2002-03-13,42.610001,10501.849609
2002-03-14,42.494999,10517.139648
2002-03-15,43.535,10607.230469
2002-03-18,43.830002,10577.750000
2002-03-19,44.970001,10635.250000
2002-03-20,44.799999,10501.570313
2002-03-21,45.200001,10479.839844
2002-03-22,45.049999,10427.669922
2002-03-25,44.875,10281.669922
2002-03-26,44.724998,10353.360352
2002-03-27,45.009998,10426.910156
2002-03-28,45.044998,10403.940430
2002-04-01,44.994999,10362.700195
2002-04-02,45.299999,10313.709961
2002-04-03,44.630001,10198.290039
2002-04-04,44.990002,10235.169922
2002-04-05,44.900002,10271.639648
2002-04-08,45.125,10249.080078
2002-04-09,45.064999,10208.669922
2002-04-10,46.169998,10381.730469
2002-04-11,45.654999,10176.080078
2002-04-12,45.965,10190.820313
2002-04-15,45.275002,10093.669922
2002-04-16,45.599998,10301.320313
2002-04-17,45.055,10220.780273
2002-04-18,44.205002,10205.280273
2002-04-19,44.435001,10257.110352
2002-04-22,44.445,10136.429688
2002-04-23,44.450001,10089.240234
2002-04-24,44.715,10030.429688
2002-04-25,44.709999,10035.059570
2002-04-26,44.900002,9910.719727
2002-04-29,45,9819.870117
2002-04-30,45.130001,9946.219727
2002-05-01,45.900002,10059.629883
2002-05-02,46.619999,10091.870117
2002-05-03,45.974998,10006.629883
2002-05-06,46.099998,9808.040039
2002-05-07,45.830002,9836.549805
2002-05-08,45.900002,10141.830078
2002-05-09,46.029999,10037.419922
2002-05-10,46.200001,9939.919922
2002-05-13,46.605,10109.660156
2002-05-14,46.525002,10298.139648
2002-05-15,46.075001,10243.679688
2002-05-16,46.485001,10289.209961
2002-05-17,46.810001,10353.080078
2002-05-20,46.200001,10229.500000
2002-05-21,45.549999,10105.709961
2002-05-22,45.950001,10157.879883
2002-05-23,45.685001,10216.080078
2002-05-24,45.130001,10104.259766
2002-05-28,44.005001,9981.580078
2002-05-29,43.509998,9923.040039
2002-05-30,44.375,9911.690430
2002-05-31,44.775002,9925.250000
2002-06-03,44.455002,9709.790039
2002-06-04,44.775002,9687.839844
2002-06-05,45.27,9796.799805
2002-06-06,44.775002,9624.639648
2002-06-07,44.669998,9589.669922
2002-06-10,44.599998,9645.400391
2002-06-11,44.5,9517.259766
2002-06-12,46.5,9617.709961
2002-06-13,45.740002,9502.799805
2002-06-14,45.775002,9474.209961
2002-06-17,46.950001,9687.419922
2002-06-18,46.945,9706.120117
2002-06-19,47.200001,9561.570313
2002-06-20,46.924999,9431.769531
2002-06-21,46.924999,9253.790039
2002-06-24,46.700001,9281.820313
2002-06-25,44.5,9126.820313
2002-06-26,45.540001,9120.110352
2002-06-27,46.119999,9269.919922
2002-06-28,44.650002,9243.259766
2002-07-01,45.014999,9109.790039
2002-07-02,44.639999,9007.750000
2002-07-03,44.18,9054.969727
2002-07-05,44.939999,9379.500000
2002-07-08,45.174999,9274.900391
2002-07-09,43.950001,9096.089844
2002-07-10,43.974998,8813.500000
2002-07-11,42.974998,8801.530273
2002-07-12,41.814999,8684.530273
2002-07-15,41.150002,8639.190430
2002-07-16,40.625,8473.110352
2002-07-17,40.035,8542.480469
2002-07-18,40.195,8409.490234
2002-07-19,37.23,8019.259766
2002-07-22,38.915001,7784.580078
2002-07-23,39.605,7702.339844
2002-07-24,41.125,8191.290039
2002-07-25,42.509998,8186.310059
2002-07-26,42.099998,8264.389648
2002-07-29,43.610001,8711.879883
2002-07-30,43.639999,8680.030273
2002-07-31,44.494999,8736.589844
2002-08-01,43.935001,8506.620117
2002-08-02,44.919998,8313.129883
2002-08-05,44,8043.629883
2002-08-06,43.860001,8274.089844
2002-08-07,44.465,8456.150391
2002-08-08,45.424999,8712.019531
2002-08-09,45.57,8745.450195
2002-08-12,45.424999,8688.889648
2002-08-13,45.029999,8482.389648
2002-08-14,46.445,8743.309570
2002-08-15,45.66,8818.139648
2002-08-16,45.494999,8778.059570
2002-08-19,45.625,8990.790039
2002-08-20,45.105,8872.070313
2002-08-21,45.445,8957.230469
2002-08-22,45.380001,9053.639648
2002-08-23,45.125,8872.959961
2002-08-26,45.200001,8919.009766
2002-08-27,45.205002,8824.410156
2002-08-28,44.865002,8694.089844
2002-08-29,43.935001,8670.990234
2002-08-30,44.325001,8663.500000
2002-09-03,43.27,8308.049805
2002-09-04,44.279999,8425.120117
2002-09-05,44.924999,8283.700195
2002-09-06,44.974998,8427.200195
2002-09-09,45.424999,8519.379883
2002-09-10,45.75,8602.610352
2002-09-11,45.939999,8581.169922
2002-09-12,45.599998,8379.410156
2002-09-13,46,8312.690430
2002-09-16,46.5,8380.179688
2002-09-17,46.029999,8207.549805
2002-09-18,46.049999,8172.450195
2002-09-19,45.560001,7942.390137
2002-09-20,45.544998,7986.020020
2002-09-23,45.369999,7872.149902
2002-09-24,44.02,7683.129883
2002-09-25,44.549999,7841.819824
2002-09-26,45.375,7997.120117
